Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1533682,21/1/26 11:18:44,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,217.170,μmol/L,22.912,°C,1022.000,hPa,Humid,35,0,,0,22.708,79472,226085.12,23.80,25.13,#N/A
1533689,21/1/26 11:18:48,0.057,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.991,μmol/L,22.915,°C,1022.000,hPa,Humid,35,0,,0,22.716,79466,226078.71,23.80,25.13,#N/A
1533698,21/1/26 11:18:51,0.107,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.896,μmol/L,22.906,°C,1022.000,hPa,Humid,35,0,,0,22.724,79450,226070.30,23.80,25.13,#N/A
1533707,21/1/26 11:18:54,0.158,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.764,μmol/L,22.900,°C,1022.000,hPa,Humid,35,0,,0,22.733,79458,226053.14,23.80,25.13,#N/A
1533717,21/1/26 11:18:57,0.208,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.597,μmol/L,22.899,°C,1022.000,hPa,Humid,35,0,,0,22.742,79463,226049.50,23.80,25.13,#N/A
1533728,21/1/26 11:19:00,0.257,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.243,μmol/L,22.933,°C,1022.000,hPa,Humid,35,0,,0,22.748,79466,226040.87,23.80,25.13,#N/A
1533738,21/1/26 11:19:03,0.307,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.289,μmol/L,22.921,°C,1022.000,hPa,Humid,35,0,,0,22.750,79472,226036.48,23.80,25.13,#N/A
1533747,21/1/26 11:19:06,0.357,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.317,μmol/L,22.903,°C,1022.000,hPa,Humid,35,0,,0,22.755,79473,226029.55,23.80,25.13,#N/A
1533757,21/1/26 11:19:09,0.407,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.922,μmol/L,22.918,°C,1022.000,hPa,Humid,35,0,,0,22.770,79482,226023.81,23.80,25.13,#N/A
1533767,21/1/26 11:19:12,0.458,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.105,μmol/L,22.903,°C,1022.000,hPa,Humid,35,0,,0,22.766,79489,226024.64,23.80,25.13,#N/A
1533776,21/1/26 11:19:15,0.508,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,216.010,μmol/L,22.902,°C,1022.000,hPa,Humid,35,0,,0,22.771,79487,226010.83,23.80,25.13,#N/A
1533788,21/1/26 11:19:18,0.557,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.788,μmol/L,22.926,°C,1022.000,hPa,Humid,35,0,,0,22.774,79499,226010.43,23.80,25.13,#N/A
1533798,21/1/26 11:19:21,0.607,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.502,μmol/L,22.934,°C,1022.000,hPa,Humid,35,0,,0,22.786,79508,225989.93,23.80,25.13,#N/A
1533808,21/1/26 11:19:24,0.657,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.567,μmol/L,22.919,°C,1022.000,hPa,Humid,35,0,,0,22.788,79520,225991.71,23.80,25.13,#N/A
1533817,21/1/26 11:19:27,0.707,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.635,μmol/L,22.909,°C,1022.000,hPa,Humid,35,0,,0,22.788,79527,225975.65,23.80,25.13,#N/A
1533828,21/1/26 11:19:30,0.758,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.435,μmol/L,22.921,°C,1022.000,hPa,Humid,35,0,,0,22.794,79527,225976.72,23.80,25.13,#N/A
1533837,21/1/26 11:19:33,0.808,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.330,μmol/L,22.922,°C,1022.000,hPa,Humid,35,0,,0,22.799,79530,225965.96,23.80,25.13,#N/A
1533848,21/1/26 11:19:36,0.858,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.442,μmol/L,22.898,°C,1022.000,hPa,Humid,35,0,,0,22.802,79537,225958.47,23.80,25.13,#N/A
1533856,21/1/26 11:19:39,0.907,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.278,μmol/L,22.913,°C,1022.000,hPa,Humid,35,0,,0,22.805,79542,225945.73,23.80,25.13,#N/A
1533868,21/1/26 11:19:42,0.960,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.116,μmol/L,22.925,°C,1022.000,hPa,Humid,35,0,,0,22.809,79556,225951.36,23.80,25.13,#N/A
1533876,21/1/26 11:19:45,1.008,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.189,μmol/L,22.906,°C,1022.000,hPa,Humid,35,0,,0,22.812,79558,225928.24,23.80,25.13,#N/A
1533888,21/1/26 11:19:48,1.058,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.005,μmol/L,22.919,°C,1022.000,hPa,Humid,35,0,,0,22.817,79562,225937.59,23.80,25.13,#N/A
1533897,21/1/26 11:19:51,1.107,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,214.957,μmol/L,22.915,°C,1022.000,hPa,Humid,35,0,,0,22.821,79563,225926.57,23.80,25.13,#N/A
1533906,21/1/26 11:19:54,1.157,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,215.041,μmol/L,22.902,°C,1022.000,hPa,Humid,35,0,,0,22.821,79571,225929.39,23.80,25.13,#N/A
1533917,21/1/26 11:19:57,1.207,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,214.860,μmol/L,22.923,°C,1022.000,hPa,Humid,35,0,,0,22.823,79561,225921.83,23.80,25.13,#N/A
