Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1533700,21/1/26 11:18:52,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.144,μmol/L,22.894,°C,1022.000,hPa,Humid,35,0,,0,22.832,74098,245589.32,17.50,52.76,#N/A
1533709,21/1/26 11:18:55,0.050,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.235,μmol/L,22.889,°C,1022.000,hPa,Humid,35,0,,0,22.829,74091,245563.20,17.50,52.76,#N/A
1533721,21/1/26 11:18:58,0.100,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.168,μmol/L,22.893,°C,1021.000,hPa,Humid,35,0,,0,22.831,74088,245567.97,17.50,52.76,#N/A
1533729,21/1/26 11:19:01,0.151,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,202.979,μmol/L,22.909,°C,1022.000,hPa,Humid,35,0,,0,22.836,74091,245569.67,17.50,52.76,#N/A
1533743,21/1/26 11:19:04,0.201,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.166,μmol/L,22.884,°C,1021.000,hPa,Humid,35,0,,0,22.834,74083,245558.30,17.50,52.76,#N/A
1533750,21/1/26 11:19:07,0.251,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.103,μmol/L,22.889,°C,1022.000,hPa,Humid,35,0,,0,22.836,74083,245577.56,17.50,52.76,#N/A
1533762,21/1/26 11:19:10,0.301,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.114,μmol/L,22.885,°C,1022.000,hPa,Humid,35,0,,0,22.837,74071,245552.36,17.50,52.76,#N/A
1533771,21/1/26 11:19:13,0.350,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.085,μmol/L,22.886,°C,1022.000,hPa,Humid,35,0,,0,22.838,74081,245553.73,17.50,52.76,#N/A
1533779,21/1/26 11:19:16,0.400,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.107,μmol/L,22.897,°C,1022.000,hPa,Humid,35,0,,0,22.833,74077,245555.36,17.50,52.76,#N/A
1533789,21/1/26 11:19:19,0.450,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,203.082,μmol/L,22.893,°C,1022.000,hPa,Humid,35,0,,0,22.836,74071,245549.21,17.50,52.76,#N/A
