Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1533670,21/1/26 11:18:35,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.429,μmol/L,22.920,°C,1022.000,hPa,Humid,35,0,,0,22.201,63531,197750.45,18.20,29.44,#N/A
1533672,21/1/26 11:18:38,0.044,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.345,μmol/L,22.925,°C,1022.000,hPa,Humid,35,0,,0,22.204,63521,197747.41,18.20,29.44,#N/A
1533676,21/1/26 11:18:41,0.094,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.459,μmol/L,22.897,°C,1022.000,hPa,Humid,35,0,,0,22.207,63521,197749.73,18.20,29.44,#N/A
1533680,21/1/26 11:18:44,0.144,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.210,μmol/L,22.920,°C,1022.000,hPa,Humid,35,0,,0,22.213,63522,197760.68,18.20,29.44,#N/A
1533687,21/1/26 11:18:47,0.194,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.265,μmol/L,22.920,°C,1022.000,hPa,Humid,35,0,,0,22.210,63520,197764.35,18.20,29.44,#N/A
1533695,21/1/26 11:18:50,0.244,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.322,μmol/L,22.907,°C,1022.000,hPa,Humid,35,0,,0,22.211,63513,197760.95,18.20,29.44,#N/A
1533705,21/1/26 11:18:53,0.294,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.176,μmol/L,22.923,°C,1022.000,hPa,Humid,35,0,,0,22.214,63511,197758.80,18.20,29.44,#N/A
1533715,21/1/26 11:18:56,0.344,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.244,μmol/L,22.917,°C,1022.000,hPa,Humid,35,0,,0,22.212,63512,197766.90,18.20,29.44,#N/A
1533725,21/1/26 11:18:59,0.394,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.268,μmol/L,22.905,°C,1022.000,hPa,Humid,35,0,,0,22.215,63504,197768.29,18.20,29.44,#N/A
1533735,21/1/26 11:19:02,0.444,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,199.978,μmol/L,22.937,°C,1022.000,hPa,Humid,35,0,,0,22.220,63500,197756.81,18.20,29.44,#N/A
1533744,21/1/26 11:19:05,0.498,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.190,μmol/L,22.911,°C,1022.000,hPa,Humid,35,0,,0,22.217,63497,197751.26,18.20,29.44,#N/A
1533755,21/1/26 11:19:08,0.544,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.155,μmol/L,22.923,°C,1022.000,hPa,Humid,35,0,,0,22.215,63488,197738.17,18.20,29.44,#N/A
1533764,21/1/26 11:19:11,0.594,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.166,μmol/L,22.912,°C,1022.000,hPa,Humid,35,0,,0,22.218,63485,197748.23,18.20,29.44,#N/A
1533775,21/1/26 11:19:14,0.644,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.184,μmol/L,22.915,°C,1022.000,hPa,Humid,35,0,,0,22.216,63478,197731.84,18.20,29.44,#N/A
1533784,21/1/26 11:19:17,0.694,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.216,μmol/L,22.913,°C,1022.000,hPa,Humid,35,0,,0,22.215,63477,197730.12,18.20,29.44,#N/A
1533794,21/1/26 11:19:20,0.744,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.196,μmol/L,22.904,°C,1022.000,hPa,Humid,35,0,,0,22.219,63478,197726.06,18.20,29.44,#N/A
1533804,21/1/26 11:19:23,0.794,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.236,μmol/L,22.910,°C,1022.000,hPa,Humid,35,0,,0,22.215,63467,197717.37,18.20,29.44,#N/A
1533814,21/1/26 11:19:26,0.844,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.285,μmol/L,22.911,°C,1022.000,hPa,Humid,35,0,,0,22.212,63468,197720.52,18.20,29.44,#N/A
1533824,21/1/26 11:19:29,0.894,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.137,μmol/L,22.914,°C,1022.000,hPa,Humid,35,0,,0,22.219,63471,197711.22,18.20,29.44,#N/A
1533835,21/1/26 11:19:32,0.944,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.148,μmol/L,22.930,°C,1022.000,hPa,Humid,35,0,,0,22.213,63464,197717.87,18.20,29.44,#N/A
1533845,21/1/26 11:19:35,0.994,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.027,μmol/L,22.920,°C,1022.000,hPa,Humid,35,0,,0,22.223,63460,197713.40,18.20,29.44,#N/A
1533855,21/1/26 11:19:38,1.044,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.105,μmol/L,22.919,°C,1022.000,hPa,Humid,35,0,,0,22.219,63457,197697.01,18.20,29.44,#N/A
1533865,21/1/26 11:19:42,1.114,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.188,μmol/L,22.912,°C,1022.000,hPa,Humid,35,0,,0,22.217,63450,197706.06,18.20,29.44,#N/A
1533874,21/1/26 11:19:44,1.144,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.079,μmol/L,22.927,°C,1022.000,hPa,Humid,35,0,,0,22.218,63439,197688.57,18.20,29.44,#N/A
1533884,21/1/26 11:19:47,1.194,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.137,μmol/L,22.926,°C,1022.000,hPa,Humid,35,0,,0,22.215,63431,197681.17,18.20,29.44,#N/A
1533895,21/1/26 11:19:50,1.244,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,200.208,μmol/L,22.914,°C,1022.000,hPa,Humid,35,0,,0,22.215,63436,197678.25,18.20,29.44,#N/A
