Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1106858,7/10/25 8:07:19,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.730,μmol/L,18.519,°C,1014.000,hPa,Humid,35,0,,0,22.983,55759,281775.35,21.00,56.39,#N/A
1106868,7/10/25 8:07:22,0.045,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.772,μmol/L,18.503,°C,1014.000,hPa,Humid,35,0,,0,22.987,55745,281733.89,21.00,56.39,#N/A
1106875,7/10/25 8:07:25,0.094,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.698,μmol/L,18.514,°C,1014.000,hPa,Humid,35,0,,0,22.986,55733,281711.51,21.00,56.39,#N/A
1106885,7/10/25 8:07:28,0.145,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.613,μmol/L,18.519,°C,1014.000,hPa,Humid,35,0,,0,22.988,55724,281679.88,21.00,56.39,#N/A
1106895,7/10/25 8:07:31,0.195,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.740,μmol/L,18.509,°C,1014.000,hPa,Humid,35,0,,0,22.986,55711,281673.50,21.00,56.39,#N/A
1106905,7/10/25 8:07:34,0.245,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.579,μmol/L,18.526,°C,1014.000,hPa,Humid,35,0,,0,22.987,55709,281669.93,21.00,56.39,#N/A
1106918,7/10/25 8:07:37,0.295,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.858,μmol/L,18.506,°C,1014.000,hPa,Humid,35,0,,0,22.982,55706,281662.72,21.00,56.39,#N/A
1106925,7/10/25 8:07:40,0.344,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.453,μmol/L,18.532,°C,1014.000,hPa,Humid,35,0,,0,22.990,55698,281654.68,21.00,56.39,#N/A
1106935,7/10/25 8:07:43,0.395,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.625,μmol/L,18.526,°C,1014.000,hPa,Humid,35,0,,0,22.985,55696,281635.38,21.00,56.39,#N/A
1106945,7/10/25 8:07:46,0.445,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.654,μmol/L,18.530,°C,1014.000,hPa,Humid,35,0,,0,22.982,55685,281617.00,21.00,56.39,#N/A
1106958,7/10/25 8:07:49,0.495,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.774,μmol/L,18.511,°C,1014.000,hPa,Humid,35,0,,0,22.984,55678,281611.01,21.00,56.39,#N/A
1106968,7/10/25 8:07:52,0.545,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.421,μmol/L,18.547,°C,1014.000,hPa,Humid,35,0,,0,22.986,55672,281603.98,21.00,56.39,#N/A
1106975,7/10/25 8:07:55,0.594,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.670,μmol/L,18.526,°C,1014.000,hPa,Humid,35,0,,0,22.983,55666,281574.98,21.00,56.39,#N/A
1106985,7/10/25 8:07:58,0.645,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,263.056,μmol/L,18.486,°C,1014.000,hPa,Humid,35,0,,0,22.981,55658,281588.25,21.00,56.39,#N/A
1106995,7/10/25 8:08:01,0.695,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.724,μmol/L,18.506,°C,1014.000,hPa,Humid,35,0,,0,22.988,55661,281572.07,21.00,56.39,#N/A
1107008,7/10/25 8:08:04,0.745,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.750,μmol/L,18.500,°C,1014.000,hPa,Humid,35,0,,0,22.989,55655,281559.83,21.00,56.39,#N/A
1107018,7/10/25 8:08:07,0.795,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.499,μmol/L,18.532,°C,1014.000,hPa,Humid,35,0,,0,22.988,55647,281551.56,21.00,56.39,#N/A
1107025,7/10/25 8:08:10,0.844,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.895,μmol/L,18.491,°C,1014.000,hPa,Humid,35,0,,0,22.986,55651,281537.19,21.00,56.39,#N/A
1107035,7/10/25 8:08:13,0.895,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.748,μmol/L,18.503,°C,1014.000,hPa,Humid,35,0,,0,22.988,55644,281530.28,21.00,56.39,#N/A
1107048,7/10/25 8:08:16,0.945,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.555,μmol/L,18.512,°C,1014.000,hPa,Humid,35,0,,0,22.993,55639,281520.63,21.00,56.39,#N/A
1107057,7/10/25 8:08:19,1.011,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.539,μmol/L,18.528,°C,1014.000,hPa,Humid,35,0,,0,22.988,55645,281519.62,21.00,56.39,#N/A
1107065,7/10/25 8:08:22,1.044,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.572,μmol/L,18.526,°C,1014.000,hPa,Humid,35,0,,0,22.987,55631,281485.27,21.00,56.39,#N/A
1107078,7/10/25 8:08:25,1.095,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.915,μmol/L,18.492,°C,1014.000,hPa,Humid,35,0,,0,22.985,55626,281481.78,21.00,56.39,#N/A
1107085,7/10/25 8:08:28,1.145,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.699,μmol/L,18.520,°C,1014.000,hPa,Humid,35,0,,0,22.984,55625,281465.78,21.00,56.39,#N/A
1107097,7/10/25 8:08:31,1.195,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.612,μmol/L,18.516,°C,1014.000,hPa,Humid,35,0,,0,22.989,55626,281475.39,21.00,56.39,#N/A
1107108,7/10/25 8:08:34,1.245,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.735,μmol/L,18.497,°C,1014.000,hPa,Humid,35,0,,0,22.991,55628,281474.75,21.00,56.39,#N/A
1107117,7/10/25 8:08:37,1.295,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.705,μmol/L,18.508,°C,1014.000,hPa,Humid,35,0,,0,22.988,55615,281478.45,21.00,56.39,#N/A
1107128,7/10/25 8:08:40,1.344,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.476,μmol/L,18.543,°C,1014.000,hPa,Humid,35,0,,0,22.985,55612,281456.45,21.00,56.39,#N/A
1107135,7/10/25 8:08:43,1.395,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.687,μmol/L,18.513,°C,1014.000,hPa,Humid,35,0,,0,22.987,55615,281456.78,21.00,56.39,#N/A
1107148,7/10/25 8:08:46,1.445,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.920,μmol/L,18.486,°C,1014.000,hPa,Humid,35,0,,0,22.987,55611,281453.69,21.00,56.39,#N/A
1107158,7/10/25 8:08:49,1.495,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.512,μmol/L,18.542,°C,1014.000,hPa,Humid,35,0,,0,22.984,55606,281439.99,21.00,56.39,#N/A
1107166,7/10/25 8:08:52,1.545,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.781,μmol/L,18.502,°C,1014.000,hPa,Humid,35,0,,0,22.987,55606,281436.24,21.00,56.39,#N/A
1107178,7/10/25 8:08:55,1.594,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.638,μmol/L,18.516,°C,1014.000,hPa,Humid,35,0,,0,22.988,55603,281424.00,21.00,56.39,#N/A
1107185,7/10/25 8:08:58,1.645,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.625,μmol/L,18.526,°C,1014.000,hPa,Humid,35,0,,0,22.985,55601,281421.09,21.00,56.39,#N/A
1107197,7/10/25 8:09:01,1.695,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.683,μmol/L,18.505,°C,1014.000,hPa,Humid,35,0,,0,22.990,55598,281409.72,21.00,56.39,#N/A
1107207,7/10/25 8:09:04,1.745,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.815,μmol/L,18.487,°C,1014.000,hPa,Humid,35,0,,0,22.991,55596,281419.33,21.00,56.39,#N/A
1107216,7/10/25 8:09:07,1.795,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.698,μmol/L,18.522,°C,1014.000,hPa,Humid,35,0,,0,22.983,55593,281405.19,21.00,56.39,#N/A
1107225,7/10/25 8:09:10,1.844,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.650,μmol/L,18.509,°C,1014.000,hPa,Humid,35,0,,0,22.990,55586,281402.53,21.00,56.39,#N/A
1107236,7/10/25 8:09:13,1.895,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.685,μmol/L,18.516,°C,1014.000,hPa,Humid,35,0,,0,22.986,55585,281384.68,21.00,56.39,#N/A
1107248,7/10/25 8:09:16,1.945,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.615,μmol/L,18.513,°C,1014.000,hPa,Humid,35,0,,0,22.990,55583,281390.02,21.00,56.39,#N/A
1107256,7/10/25 8:09:19,1.995,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.473,μmol/L,18.538,°C,1014.000,hPa,Humid,35,0,,0,22.987,55583,281376.25,21.00,56.39,#N/A
1107268,7/10/25 8:09:22,2.045,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.781,μmol/L,18.507,°C,1014.000,hPa,Humid,35,0,,0,22.985,55583,281366.27,21.00,56.39,#N/A
1107275,7/10/25 8:09:25,2.094,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.919,μmol/L,18.486,°C,1014.000,hPa,Humid,35,0,,0,22.987,55577,281363.34,21.00,56.39,#N/A
1107288,7/10/25 8:09:28,2.144,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.674,μmol/L,18.504,°C,1014.000,hPa,Humid,35,0,,0,22.991,55576,281348.46,21.00,56.39,#N/A
1107297,7/10/25 8:09:31,2.195,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.739,μmol/L,18.496,°C,1014.000,hPa,Humid,35,0,,0,22.991,55572,281359.17,21.00,56.39,#N/A
1107308,7/10/25 8:09:34,2.245,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.577,μmol/L,18.515,°C,1014.000,hPa,Humid,35,0,,0,22.991,55572,281336.97,21.00,56.39,#N/A
1107318,7/10/25 8:09:37,2.295,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.621,μmol/L,18.518,°C,1014.000,hPa,Humid,35,0,,0,22.988,55579,281353.50,21.00,56.39,#N/A
1107326,7/10/25 8:09:40,2.344,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.379,μmol/L,18.527,°C,1014.000,hPa,Humid,35,0,,0,22.995,55565,281339.62,21.00,56.39,#N/A
1107335,7/10/25 8:09:43,2.394,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.631,μmol/L,18.506,°C,1014.000,hPa,Humid,35,0,,0,22.992,55558,281328.86,21.00,56.39,#N/A
1107346,7/10/25 8:09:46,2.445,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.568,μmol/L,18.519,°C,1014.000,hPa,Humid,35,0,,0,22.990,55564,281339.00,21.00,56.39,#N/A
1107355,7/10/25 8:09:49,2.495,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.444,μmol/L,18.520,°C,1014.000,hPa,Humid,35,0,,0,22.995,55567,281328.96,21.00,56.39,#N/A
1107366,7/10/25 8:09:52,2.545,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.817,μmol/L,18.498,°C,1014.000,hPa,Humid,35,0,,0,22.987,55551,281328.71,21.00,56.39,#N/A
1107378,7/10/25 8:09:55,2.594,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.706,μmol/L,18.500,°C,1014.000,hPa,Humid,35,0,,0,22.991,55558,281318.37,21.00,56.39,#N/A
1107388,7/10/25 8:09:58,2.645,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.639,μmol/L,18.510,°C,1014.000,hPa,Humid,35,0,,0,22.990,55557,281305.19,21.00,56.39,#N/A
1107395,7/10/25 8:10:01,2.695,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.672,μmol/L,18.504,°C,1014.000,hPa,Humid,35,0,,0,22.991,55550,281317.27,21.00,56.39,#N/A
1107407,7/10/25 8:10:04,2.745,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.619,μmol/L,18.507,°C,1014.000,hPa,Humid,35,0,,0,22.992,55560,281319.39,21.00,56.39,#N/A
1107418,7/10/25 8:10:07,2.794,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.577,μmol/L,18.507,°C,1014.000,hPa,Humid,35,0,,0,22.994,55547,281309.43,21.00,56.39,#N/A
1107426,7/10/25 8:10:10,2.844,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.404,μmol/L,18.527,°C,1014.000,hPa,Humid,35,0,,0,22.994,55537,281293.40,21.00,56.39,#N/A
1107435,7/10/25 8:10:13,2.895,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.675,μmol/L,18.501,°C,1014.000,hPa,Humid,35,0,,0,22.992,55546,281298.73,21.00,56.39,#N/A
1107446,7/10/25 8:10:16,2.945,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.733,μmol/L,18.497,°C,1014.000,hPa,Humid,35,0,,0,22.991,55539,281283.36,21.00,56.39,#N/A
1107457,7/10/25 8:10:19,2.995,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.732,μmol/L,18.502,°C,1014.000,hPa,Humid,35,0,,0,22.989,55542,281279.88,21.00,56.39,#N/A
1107467,7/10/25 8:10:22,3.045,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,262.469,μmol/L,18.520,°C,1014.000,hPa,Humid,35,0,,0,22.994,55535,281275.38,21.00,56.39,#N/A
