ITS2 type profile UID		1585934	1586098	1587534	1586603	1585960	1585391	1586361	1587514	1586753	1588633	1588394	1585393	1585933	1587213	1586587	1589029	1586365	1587322	1591001	1590984
Clade		C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	G	G
Majority ITS2 sequence		C1/C42.2	C1	C15	C1	C15	C15	C42.2	C1/C93a	C15	C1	C15	C15	C42.2	C42.2	C15	C3	C1	C42dh	G3a	G3a
Associated species		None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
ITS2 profile abundance local		152	12	6	5	4	4	3	3	3	2	2	2	1	1	1	1	1	1	2	1
ITS2 profile abundance DB		582	45	96	77	111	64	6	130	101	182	57	70	43	12	56	52	30	14	14	2
ITS2 type profile		C42a/C1/C42.2/C1b/C3-C1j-C1au-C115k	C42a/C42aw/C1-C42.2-C1b-C1j-C1au-C3	C15/C93a	C1/C42a/C42.2/C1b/C1j-C1au-C3-C115l	C15-C15ci-C15n-C15cf-C15ce-C15ck-C15hd	C15-C15ci-C15cj-C15ch-C15cm	C42a/C42.2/C1-C1au-C1b-C3-C115k	C1/C93a	C15-C15ci-C15cj-C15n-C15ie-C15cf	C42a/C1/C42.2/C1b/C1j-C1ci-C1au-C3	C15-C15ci-C15ip-C15cf-C15l-C15ce	C15-C15ci-C15cc-C15n-C15cl-C15cj	C42.2/C1/C42a-C1b-C3-C1j-C1au-C1az	C15/C42.2/C42a-C1-C1b-C1au	C15-C15cc-C15ci-C15cl-C15n-C15ie	C93a/C3/C3u	C1/C3/C42.2	C42dh/C1-C42.2-C1b-C42dz	G3a-G3ac-G3ai-G3bg	G3a-G3ac
256528	HB60	82910.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256512	HB103	90531.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256457	DL107	107091.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256504	HB06	72288.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256464	DL55	128418.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256456	DL106	106682.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256505	HB07	107818.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256502	HB03	82415.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256519	HB51	154469.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256595	SL08	78011.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256454	DL104	105553.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256496	FP57	90636.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256592	SL05	75486.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256506	HB08	132668.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256524	HB56	65162.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256503	HB05	81311.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256548	RC109	104712.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256472	FP03	80778.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256446	DL07	49628.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256461	DL52	77194.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256460	DL51	60118.0	0	2101.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256513	HB104	116668.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256511	HB102	121433.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256521	HB53	144569.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256526	HB58	73158.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256509	HB100	79771.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256577	RF109	108850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256510	HB101	97325.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256570	RF102	119699.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256584	RF57	110896.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256569	RF101	107192.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256530	RC02	74039.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256583	RF56	119429.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256487	FP107	115584.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256525	HB57	68970.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256486	FP106	93035.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256593	SL06	68090.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256476	FP07	76462.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256441	DL02	73735.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256601	SL103	97245.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256604	SL106	109206.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256484	FP104	94879.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256475	FP06	85385.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256568	RF100	130498.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256578	RF51	127752.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256553	RC56	138895.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256566	RF09	73361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256572	RF104	123687.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256546	RC107	80559.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256562	RF05	73526.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256564	RF07	78130.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256541	RC102	107736.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256443	DL04	58231.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256571	RF103	93697.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256615	SL59	100788.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256497	FP58	83749.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.0
256585	RF58	79837.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256579	RF52	129754.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256489	FP109	86043.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256580	RF53	106508.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256448	DL09	67611.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256598	SL100	104322.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
