Date,"Time, GMT-10:00","Temp, °C"
2023-04-17,8:30:00,25.162
2023-04-17,9:00:00,25.21
2023-04-17,9:30:00,25.234
2023-04-17,10:00:00,25.331
2023-04-17,10:30:00,25.501
2023-04-17,11:00:00,25.623
2023-04-17,11:30:00,25.623
2023-04-17,12:00:00,25.671
2023-04-17,12:30:00,25.671
2023-04-17,13:00:00,25.695
2023-04-17,13:30:00,25.768
2023-04-17,14:00:00,25.793
2023-04-17,14:30:00,25.89
2023-04-17,15:00:00,25.987
2023-04-17,15:30:00,26.012
2023-04-17,16:00:00,25.914
2023-04-17,16:30:00,25.866
2023-04-17,17:00:00,25.768
2023-04-17,17:30:00,25.695
2023-04-17,18:00:00,25.623
2023-04-17,18:30:00,25.574
2023-04-17,19:00:00,25.525
2023-04-17,19:30:00,25.477
2023-04-17,20:00:00,25.453
2023-04-17,20:30:00,25.428
2023-04-17,21:00:00,25.38
2023-04-17,21:30:00,25.355
2023-04-17,22:00:00,25.355
2023-04-17,22:30:00,25.331
2023-04-17,23:00:00,25.331
2023-04-17,23:30:00,25.355
2023-04-18,0:00:00,25.38
2023-04-18,0:30:00,25.331
2023-04-18,1:00:00,25.307
2023-04-18,1:30:00,25.331
2023-04-18,2:00:00,25.355
2023-04-18,2:30:00,25.38
2023-04-18,3:00:00,25.38
2023-04-18,3:30:00,25.404
2023-04-18,4:00:00,25.428
2023-04-18,4:30:00,25.428
2023-04-18,5:00:00,25.428
2023-04-18,5:30:00,25.428
2023-04-18,6:00:00,25.428
2023-04-18,6:30:00,25.428
2023-04-18,7:00:00,25.428
2023-04-18,7:30:00,25.428
2023-04-18,8:00:00,25.428
2023-04-18,8:30:00,25.38
2023-04-18,9:00:00,25.38
2023-04-18,9:30:00,25.404
2023-04-18,10:00:00,25.38
2023-04-18,10:30:00,25.404
2023-04-18,11:00:00,25.404
2023-04-18,11:30:00,25.428
2023-04-18,12:00:00,25.428
2023-04-18,12:30:00,25.428
2023-04-18,13:00:00,25.428
2023-04-18,13:30:00,25.453
2023-04-18,14:00:00,25.428
2023-04-18,14:30:00,25.428
2023-04-18,15:00:00,25.428
2023-04-18,15:30:00,25.428
2023-04-18,16:00:00,25.404
2023-04-18,16:30:00,25.404
2023-04-18,17:00:00,25.404
2023-04-18,17:30:00,25.404
2023-04-18,18:00:00,25.38
2023-04-18,18:30:00,25.355
2023-04-18,19:00:00,25.331
2023-04-18,19:30:00,25.307
2023-04-18,20:00:00,25.283
2023-04-18,20:30:00,25.307
2023-04-18,21:00:00,25.283
2023-04-18,21:30:00,25.283
2023-04-18,22:00:00,25.258
2023-04-18,22:30:00,25.234
2023-04-18,23:00:00,25.234
2023-04-18,23:30:00,25.234
2023-04-19,0:00:00,25.186
2023-04-19,0:30:00,25.186
2023-04-19,1:00:00,25.113
2023-04-19,1:30:00,25.137
2023-04-19,2:00:00,25.113
2023-04-19,2:30:00,25.065
2023-04-19,3:00:00,24.968
2023-04-19,3:30:00,24.919
2023-04-19,4:00:00,24.895
2023-04-19,4:30:00,24.944
2023-04-19,5:00:00,24.919
2023-04-19,5:30:00,24.919
2023-04-19,6:00:00,24.919
2023-04-19,6:30:00,24.871
2023-04-19,7:00:00,24.895
2023-04-19,7:30:00,24.919
2023-04-19,8:00:00,24.919
2023-04-19,8:30:00,24.992
2023-04-19,9:00:00,25.04
2023-04-19,9:30:00,25.113
2023-04-19,10:00:00,25.137
2023-04-19,10:30:00,25.258
2023-04-19,11:00:00,25.404
2023-04-19,11:30:00,25.453
2023-04-19,12:00:00,25.428
2023-04-19,12:30:00,25.574
2023-04-19,13:00:00,25.501
2023-04-19,13:30:00,25.428
2023-04-19,14:00:00,25.501
2023-04-19,14:30:00,25.55
2023-04-19,15:00:00,25.598
2023-04-19,15:30:00,25.623
2023-04-19,16:00:00,25.525
2023-04-19,16:30:00,25.501
2023-04-19,17:00:00,25.793
2023-04-19,17:30:00,25.914
2023-04-19,18:00:00,25.817
2023-04-19,18:30:00,25.744
2023-04-19,19:00:00,25.695
2023-04-19,19:30:00,25.647
2023-04-19,20:00:00,25.647
2023-04-19,20:30:00,25.647
2023-04-19,21:00:00,25.647
2023-04-19,21:30:00,25.671
2023-04-19,22:00:00,25.647
2023-04-19,22:30:00,25.525
2023-04-19,23:00:00,25.477
2023-04-19,23:30:00,25.501
2023-04-20,0:00:00,25.501
2023-04-20,0:30:00,25.525
2023-04-20,1:00:00,25.55
2023-04-20,1:30:00,25.55
2023-04-20,2:00:00,25.574
2023-04-20,2:30:00,25.574
2023-04-20,3:00:00,25.55
2023-04-20,3:30:00,25.525
2023-04-20,4:00:00,25.501
2023-04-20,4:30:00,25.477
2023-04-20,5:00:00,25.477
2023-04-20,5:30:00,25.453
2023-04-20,6:00:00,25.453
2023-04-20,6:30:00,25.428
2023-04-20,7:00:00,25.404
2023-04-20,7:30:00,25.404
2023-04-20,8:00:00,25.38
2023-04-20,8:30:00,25.38
2023-04-20,9:00:00,25.453
2023-04-20,9:30:00,25.55
2023-04-20,10:00:00,25.574
2023-04-20,10:30:00,25.574
2023-04-20,11:00:00,25.671
2023-04-20,11:30:00,25.623
2023-04-20,12:00:00,25.598
2023-04-20,12:30:00,25.647
2023-04-20,13:00:00,25.623
2023-04-20,13:30:00,25.647
2023-04-20,14:00:00,25.647
2023-04-20,14:30:00,25.55
2023-04-20,15:00:00,25.55
2023-04-20,15:30:00,25.525
2023-04-20,16:00:00,25.525
2023-04-20,16:30:00,25.574
2023-04-20,17:00:00,25.598
2023-04-20,17:30:00,25.623
2023-04-20,18:00:00,25.623
2023-04-20,18:30:00,25.598
2023-04-20,19:00:00,25.574
2023-04-20,19:30:00,25.598
2023-04-20,20:00:00,25.623
2023-04-20,20:30:00,25.623
2023-04-20,21:00:00,25.623
2023-04-20,21:30:00,25.574
2023-04-20,22:00:00,25.574
2023-04-20,22:30:00,25.598
2023-04-20,23:00:00,25.598
2023-04-20,23:30:00,25.598
2023-04-21,0:00:00,25.598
2023-04-21,0:30:00,25.574
2023-04-21,1:00:00,25.525
2023-04-21,1:30:00,25.453
2023-04-21,2:00:00,25.38
2023-04-21,2:30:00,25.331
2023-04-21,3:00:00,25.331
2023-04-21,3:30:00,25.283
2023-04-21,4:00:00,25.283
2023-04-21,4:30:00,25.258
2023-04-21,5:00:00,25.234
2023-04-21,5:30:00,25.234
2023-04-21,6:00:00,25.283
2023-04-21,6:30:00,25.307
2023-04-21,7:00:00,25.307
2023-04-21,7:30:00,25.307
2023-04-21,8:00:00,25.331
2023-04-21,8:30:00,25.38
2023-04-21,9:00:00,25.477
2023-04-21,9:30:00,25.574
2023-04-21,10:00:00,25.695
2023-04-21,10:30:00,25.647
2023-04-21,11:00:00,25.647
2023-04-21,11:30:00,25.793
2023-04-21,12:00:00,25.89
2023-04-21,12:30:00,25.89
2023-04-21,13:00:00,25.866
2023-04-21,13:30:00,26.451
2023-04-21,14:00:00,25.914
2023-04-21,14:30:00,25.939
2023-04-21,15:00:00,25.914
2023-04-21,15:30:00,26.061
2023-04-21,16:00:00,26.158
2023-04-21,16:30:00,26.158
2023-04-21,17:00:00,26.109
2023-04-21,17:30:00,26.036
2023-04-21,18:00:00,26.036
2023-04-21,18:30:00,26.036
2023-04-21,19:00:00,26.036
2023-04-21,19:30:00,26.061
2023-04-21,20:00:00,25.963
2023-04-21,20:30:00,25.987
2023-04-21,21:00:00,26.012
2023-04-21,21:30:00,26.036
2023-04-21,22:00:00,26.036
2023-04-21,22:30:00,26.036
2023-04-21,23:00:00,26.036
2023-04-21,23:30:00,26.012
2023-04-22,0:00:00,25.939
2023-04-22,0:30:00,25.963
2023-04-22,1:00:00,25.939
2023-04-22,1:30:00,25.963
2023-04-22,2:00:00,25.963
2023-04-22,2:30:00,25.89
2023-04-22,3:00:00,25.914
2023-04-22,3:30:00,25.939
2023-04-22,4:00:00,25.963
2023-04-22,4:30:00,25.963
2023-04-22,5:00:00,25.914
2023-04-22,5:30:00,25.866
2023-04-22,6:00:00,25.817
2023-04-22,6:30:00,25.793
2023-04-22,7:00:00,25.817
2023-04-22,7:30:00,25.817
2023-04-22,8:00:00,25.841
2023-04-22,8:30:00,25.89
2023-04-22,9:00:00,25.914
2023-04-22,9:30:00,25.987
2023-04-22,10:00:00,26.036
2023-04-22,10:30:00,26.085
2023-04-22,11:00:00,26.207
2023-04-22,11:30:00,26.207
2023-04-22,12:00:00,26.207
2023-04-22,12:30:00,26.256
2023-04-22,13:00:00,26.28
2023-04-22,13:30:00,26.28
2023-04-22,14:00:00,26.231
2023-04-22,14:30:00,26.207
2023-04-22,15:00:00,26.256
2023-04-22,15:30:00,26.182
2023-04-22,16:00:00,26.134
2023-04-22,16:30:00,26.109
2023-04-22,17:00:00,26.182
2023-04-22,17:30:00,26.256
2023-04-22,18:00:00,26.329
2023-04-22,18:30:00,26.353
2023-04-22,19:00:00,26.304
2023-04-22,19:30:00,26.304
2023-04-22,20:00:00,26.256
2023-04-22,20:30:00,26.207
2023-04-22,21:00:00,26.182
2023-04-22,21:30:00,26.182
2023-04-22,22:00:00,26.012
2023-04-22,22:30:00,25.939
2023-04-22,23:00:00,25.914
2023-04-22,23:30:00,25.939
2023-04-23,0:00:00,25.963
2023-04-23,0:30:00,25.987
2023-04-23,1:00:00,25.987
2023-04-23,1:30:00,25.963
2023-04-23,2:00:00,25.963
2023-04-23,2:30:00,25.963
2023-04-23,3:00:00,25.89
2023-04-23,3:30:00,25.793
2023-04-23,4:00:00,25.793
2023-04-23,4:30:00,25.817
2023-04-23,5:00:00,25.793
2023-04-23,5:30:00,25.768
2023-04-23,6:00:00,25.768
2023-04-23,6:30:00,25.793
2023-04-23,7:00:00,25.817
2023-04-23,7:30:00,25.841
2023-04-23,8:00:00,25.841
2023-04-23,8:30:00,25.866
2023-04-23,9:00:00,25.914
2023-04-23,9:30:00,25.987
2023-04-23,10:00:00,26.085
2023-04-23,10:30:00,26.109
2023-04-23,11:00:00,26.207
2023-04-23,11:30:00,26.695
2023-04-23,12:00:00,26.842
2023-04-23,12:30:00,26.989
2023-04-23,13:00:00,26.891
2023-04-23,13:30:00,26.72
2023-04-23,14:00:00,26.524
2023-04-23,14:30:00,26.426
2023-04-23,15:00:00,26.402
2023-04-23,15:30:00,26.5
2023-04-23,16:00:00,26.451
2023-04-23,16:30:00,26.549
2023-04-23,17:00:00,26.598
2023-04-23,17:30:00,26.475
2023-04-23,18:00:00,26.5
2023-04-23,18:30:00,26.573
2023-04-23,19:00:00,26.646
2023-04-23,19:30:00,26.671
2023-04-23,20:00:00,26.549
2023-04-23,20:30:00,26.549
2023-04-23,21:00:00,26.549
2023-04-23,21:30:00,26.549
2023-04-23,22:00:00,26.524
2023-04-23,22:30:00,26.475
2023-04-23,23:00:00,26.426
2023-04-23,23:30:00,26.402
2023-04-24,0:00:00,26.402
2023-04-24,0:30:00,26.402
2023-04-24,1:00:00,26.426
2023-04-24,1:30:00,26.402
2023-04-24,2:00:00,26.378
2023-04-24,2:30:00,26.378
2023-04-24,3:00:00,26.353
2023-04-24,3:30:00,26.353
2023-04-24,4:00:00,26.353
2023-04-24,4:30:00,26.353
2023-04-24,5:00:00,26.378
2023-04-24,5:30:00,26.402
2023-04-24,6:00:00,26.426
2023-04-24,6:30:00,26.426
2023-04-24,7:00:00,26.426
2023-04-24,7:30:00,26.475
2023-04-24,8:00:00,26.524
2023-04-24,8:30:00,26.573
2023-04-24,9:00:00,26.622
2023-04-24,9:30:00,26.671
2023-04-24,10:00:00,26.72
2023-04-24,10:30:00,26.793
2023-04-24,11:00:00,26.891
2023-04-24,11:30:00,26.818
2023-04-24,12:00:00,26.94
2023-04-24,12:30:00,26.818
2023-04-24,13:00:00,27.038
2023-04-24,13:30:00,27.014
2023-04-24,14:00:00,26.989
2023-04-24,14:30:00,27.014
2023-04-24,15:00:00,26.842
2023-04-24,15:30:00,26.72
2023-04-24,16:00:00,26.646
2023-04-24,16:30:00,26.598
2023-04-24,17:00:00,26.671
2023-04-24,17:30:00,26.671
2023-04-24,18:00:00,26.744
2023-04-24,18:30:00,26.867
2023-04-24,19:00:00,26.842
2023-04-24,19:30:00,26.867
2023-04-24,20:00:00,26.793
2023-04-24,20:30:00,26.769
2023-04-24,21:00:00,26.793
2023-04-24,21:30:00,26.769
2023-04-24,22:00:00,26.769
2023-04-24,22:30:00,26.793
2023-04-24,23:00:00,26.818
2023-04-24,23:30:00,26.793
2023-04-25,0:00:00,26.769
2023-04-25,0:30:00,26.769
2023-04-25,1:00:00,26.695
2023-04-25,1:30:00,26.646
2023-04-25,2:00:00,26.646
2023-04-25,2:30:00,26.622
2023-04-25,3:00:00,26.622
2023-04-25,3:30:00,26.622
2023-04-25,4:00:00,26.598
2023-04-25,4:30:00,26.573
2023-04-25,5:00:00,26.524
2023-04-25,5:30:00,26.5
2023-04-25,6:00:00,26.451
2023-04-25,6:30:00,26.378
2023-04-25,7:00:00,26.353
2023-04-25,7:30:00,26.28
2023-04-25,8:00:00,26.207
2023-04-25,8:30:00,26.207
2023-04-25,9:00:00,26.304
2023-04-25,9:30:00,26.402
2023-04-25,10:00:00,26.5
2023-04-25,10:30:00,26.475
2023-04-25,11:00:00,26.549
2023-04-25,11:30:00,26.671
2023-04-25,12:00:00,26.622
2023-04-25,12:30:00,26.695
2023-04-25,13:00:00,26.622
2023-04-25,13:30:00,26.622
2023-04-25,14:00:00,26.622
2023-04-25,14:30:00,26.549
2023-04-25,15:00:00,26.598
2023-04-25,15:30:00,26.622
2023-04-25,16:00:00,26.695
2023-04-25,16:30:00,26.622
2023-04-25,17:00:00,26.549
2023-04-25,17:30:00,26.475
2023-04-25,18:00:00,26.353
2023-04-25,18:30:00,26.28
2023-04-25,19:00:00,26.182
2023-04-25,19:30:00,26.158
2023-04-25,20:00:00,26.109
2023-04-25,20:30:00,26.085
2023-04-25,21:00:00,26.012
2023-04-25,21:30:00,25.939
2023-04-25,22:00:00,25.89
2023-04-25,22:30:00,25.939
2023-04-25,23:00:00,25.939
2023-04-25,23:30:00,25.939
2023-04-26,0:00:00,25.963
2023-04-26,0:30:00,25.987
2023-04-26,1:00:00,25.987
2023-04-26,1:30:00,25.866
2023-04-26,2:00:00,25.817
2023-04-26,2:30:00,25.841
2023-04-26,3:00:00,25.768
2023-04-26,3:30:00,25.793
2023-04-26,4:00:00,25.866
2023-04-26,4:30:00,25.963
2023-04-26,5:00:00,25.987
2023-04-26,5:30:00,25.866
2023-04-26,6:00:00,25.695
2023-04-26,6:30:00,25.768
2023-04-26,7:00:00,25.841
2023-04-26,7:30:00,25.939
2023-04-26,8:00:00,25.963
2023-04-26,8:30:00,25.963
2023-04-26,9:00:00,25.841
2023-04-26,9:30:00,25.744
2023-04-26,10:00:00,25.768
2023-04-26,10:30:00,25.817
2023-04-26,11:00:00,25.89
2023-04-26,11:30:00,25.89
2023-04-26,12:00:00,25.914
2023-04-26,12:30:00,25.963
2023-04-26,13:00:00,26.012
2023-04-26,13:30:00,26.061
2023-04-26,14:00:00,26.061
2023-04-26,14:30:00,26.109
2023-04-26,15:00:00,26.085
2023-04-26,15:30:00,26.109
2023-04-26,16:00:00,26.158
2023-04-26,16:30:00,26.158
2023-04-26,17:00:00,26.134
2023-04-26,17:30:00,26.109
2023-04-26,18:00:00,26.036
2023-04-26,18:30:00,25.963
2023-04-26,19:00:00,25.987
2023-04-26,19:30:00,25.987
2023-04-26,20:00:00,25.987
2023-04-26,20:30:00,25.987
2023-04-26,21:00:00,25.939
2023-04-26,21:30:00,25.89
2023-04-26,22:00:00,25.89
2023-04-26,22:30:00,25.866
2023-04-26,23:00:00,25.817
2023-04-26,23:30:00,25.914
2023-04-27,0:00:00,25.914
2023-04-27,0:30:00,25.914
2023-04-27,1:00:00,25.914
2023-04-27,1:30:00,25.866
2023-04-27,2:00:00,25.866
2023-04-27,2:30:00,25.939
2023-04-27,3:00:00,25.914
2023-04-27,3:30:00,25.89
2023-04-27,4:00:00,25.89
2023-04-27,4:30:00,25.914
2023-04-27,5:00:00,25.939
2023-04-27,5:30:00,25.914
2023-04-27,6:00:00,25.914
2023-04-27,6:30:00,25.914
2023-04-27,7:00:00,25.89
2023-04-27,7:30:00,25.89
2023-04-27,8:00:00,25.866
2023-04-27,8:30:00,25.841
2023-04-27,9:00:00,25.866
2023-04-27,9:30:00,25.963
2023-04-27,10:00:00,25.987
2023-04-27,10:30:00,26.012
2023-04-27,11:00:00,26.085
2023-04-27,11:30:00,26.085
2023-04-27,12:00:00,26.109
2023-04-27,12:30:00,26.109
2023-04-27,13:00:00,26.158
2023-04-27,13:30:00,26.158
2023-04-27,14:00:00,26.158
2023-04-27,14:30:00,26.182
2023-04-27,15:00:00,26.182
2023-04-27,15:30:00,26.158
2023-04-27,16:00:00,26.182
2023-04-27,16:30:00,26.182
2023-04-27,17:00:00,26.182
2023-04-27,17:30:00,26.207
2023-04-27,18:00:00,26.182
2023-04-27,18:30:00,26.158
2023-04-27,19:00:00,26.158
2023-04-27,19:30:00,26.134
2023-04-27,20:00:00,26.158
2023-04-27,20:30:00,26.158
2023-04-27,21:00:00,26.158
2023-04-27,21:30:00,26.134
2023-04-27,22:00:00,26.012
2023-04-27,22:30:00,25.939
2023-04-27,23:00:00,25.939
2023-04-27,23:30:00,26.036
2023-04-28,0:00:00,26.061
2023-04-28,0:30:00,26.036
2023-04-28,1:00:00,26.036
2023-04-28,1:30:00,26.012
2023-04-28,2:00:00,26.012
2023-04-28,2:30:00,25.939
2023-04-28,3:00:00,25.817
2023-04-28,3:30:00,25.768
2023-04-28,4:00:00,25.744
2023-04-28,4:30:00,25.768
2023-04-28,5:00:00,25.768
2023-04-28,5:30:00,25.793
2023-04-28,6:00:00,25.793
2023-04-28,6:30:00,25.793
2023-04-28,7:00:00,25.793
2023-04-28,7:30:00,25.744
2023-04-28,8:00:00,25.72
2023-04-28,8:30:00,25.598
2023-04-28,9:00:00,25.501
2023-04-28,9:30:00,25.453
2023-04-28,10:00:00,25.453
2023-04-28,10:30:00,25.477
2023-04-28,11:00:00,25.477
2023-04-28,11:30:00,25.355
2023-04-28,12:00:00,25.404
2023-04-28,12:30:00,25.501
2023-04-28,13:00:00,25.793
2023-04-28,13:30:00,25.89
2023-04-28,14:00:00,25.987
2023-04-28,14:30:00,25.793
2023-04-28,15:00:00,25.793
2023-04-28,15:30:00,25.744
2023-04-28,16:00:00,25.939
2023-04-28,16:30:00,26.012
2023-04-28,17:00:00,25.987
2023-04-28,17:30:00,25.963
2023-04-28,18:00:00,25.89
2023-04-28,18:30:00,25.89
2023-04-28,19:00:00,25.866
2023-04-28,19:30:00,25.793
2023-04-28,20:00:00,25.768
2023-04-28,20:30:00,25.768
2023-04-28,21:00:00,25.768
2023-04-28,21:30:00,25.768
2023-04-28,22:00:00,25.793
2023-04-28,22:30:00,25.866
2023-04-28,23:00:00,25.866
2023-04-28,23:30:00,25.89
2023-04-29,0:00:00,25.89
2023-04-29,0:30:00,25.914
2023-04-29,1:00:00,25.914
2023-04-29,1:30:00,26.012
2023-04-29,2:00:00,26.036
2023-04-29,2:30:00,26.061
2023-04-29,3:00:00,26.085
2023-04-29,3:30:00,26.085
2023-04-29,4:00:00,26.085
2023-04-29,4:30:00,26.061
2023-04-29,5:00:00,26.061
2023-04-29,5:30:00,26.036
2023-04-29,6:00:00,26.061
2023-04-29,6:30:00,26.061
2023-04-29,7:00:00,26.061
2023-04-29,7:30:00,26.036
2023-04-29,8:00:00,26.061
2023-04-29,8:30:00,26.061
2023-04-29,9:00:00,26.085
2023-04-29,9:30:00,26.085
2023-04-29,10:00:00,26.012
2023-04-29,10:30:00,26.085
2023-04-29,11:00:00,26.061
2023-04-29,11:30:00,26.036
2023-04-29,12:00:00,26.109
2023-04-29,12:30:00,26.182
2023-04-29,13:00:00,26.109
2023-04-29,13:30:00,26.207
2023-04-29,14:00:00,26.158
2023-04-29,14:30:00,26.207
2023-04-29,15:00:00,26.231
2023-04-29,15:30:00,26.28
2023-04-29,16:00:00,26.28
2023-04-29,16:30:00,26.207
2023-04-29,17:00:00,26.231
2023-04-29,17:30:00,26.207
2023-04-29,18:00:00,26.207
2023-04-29,18:30:00,26.182
2023-04-29,19:00:00,26.182
2023-04-29,19:30:00,26.109
2023-04-29,20:00:00,26.134
2023-04-29,20:30:00,26.134
2023-04-29,21:00:00,26.134
2023-04-29,21:30:00,26.109
2023-04-29,22:00:00,26.061
2023-04-29,22:30:00,26.085
2023-04-29,23:00:00,26.085
2023-04-29,23:30:00,26.085
2023-04-30,0:00:00,26.061
2023-04-30,0:30:00,26.036
2023-04-30,1:00:00,26.036
2023-04-30,1:30:00,26.012
2023-04-30,2:00:00,25.963
2023-04-30,2:30:00,25.963
2023-04-30,3:00:00,25.89
2023-04-30,3:30:00,25.89
2023-04-30,4:00:00,25.866
2023-04-30,4:30:00,25.793
2023-04-30,5:00:00,25.793
2023-04-30,5:30:00,25.744
2023-04-30,6:00:00,25.72
2023-04-30,6:30:00,25.695
2023-04-30,7:00:00,25.695
2023-04-30,7:30:00,25.55
2023-04-30,8:00:00,25.355
2023-04-30,8:30:00,25.234
2023-04-30,9:00:00,25.404
2023-04-30,9:30:00,25.404
2023-04-30,10:00:00,25.598
2023-04-30,10:30:00,25.793
2023-04-30,11:00:00,25.866
2023-04-30,11:30:00,25.987
2023-04-30,12:00:00,26.109
2023-04-30,12:30:00,26.109
2023-04-30,13:00:00,26.256
2023-04-30,13:30:00,26.28
2023-04-30,14:00:00,26.353
2023-04-30,14:30:00,26.451
2023-04-30,15:00:00,26.549
2023-04-30,15:30:00,26.646
2023-04-30,16:00:00,26.72
2023-04-30,16:30:00,26.769
2023-04-30,17:00:00,26.793
2023-04-30,17:30:00,26.916
2023-04-30,18:00:00,26.769
2023-04-30,18:30:00,26.622
2023-04-30,19:00:00,26.426
2023-04-30,19:30:00,26.329
2023-04-30,20:00:00,26.256
2023-04-30,20:30:00,26.182
2023-04-30,21:00:00,26.134
2023-04-30,21:30:00,26.061
2023-04-30,22:00:00,26.036
2023-04-30,22:30:00,26.061
2023-04-30,23:00:00,26.012
2023-04-30,23:30:00,25.963
2023-05-01,0:00:00,25.914
2023-05-01,0:30:00,25.914
2023-05-01,1:00:00,25.914
2023-05-01,1:30:00,25.866
2023-05-01,2:00:00,25.793
2023-05-01,2:30:00,25.793
2023-05-01,3:00:00,25.793
2023-05-01,3:30:00,25.768
2023-05-01,4:00:00,25.768
2023-05-01,4:30:00,25.744
2023-05-01,5:00:00,25.768
2023-05-01,5:30:00,25.793
2023-05-01,6:00:00,25.793
2023-05-01,6:30:00,25.793
2023-05-01,7:00:00,25.793
2023-05-01,7:30:00,25.793
2023-05-01,8:00:00,25.841
2023-05-01,8:30:00,25.89
2023-05-01,9:00:00,25.939
2023-05-01,9:30:00,25.987
2023-05-01,10:00:00,26.109
2023-05-01,10:30:00,26.231
2023-05-01,11:00:00,26.304
2023-05-01,11:30:00,26.28
2023-05-01,12:00:00,26.28
2023-05-01,12:30:00,26.28
2023-05-01,13:00:00,26.28
2023-05-01,13:30:00,26.426
2023-05-01,14:00:00,26.598
2023-05-01,14:30:00,26.573
2023-05-01,15:00:00,26.451
2023-05-01,15:30:00,26.5
