sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A2r	A1gd	A2q	A1bf	A1oa	A1fi	737032_A	B14a	C1	C42.2	C1b	C42a	C15	C1au	C1j	C3	C115k	C1hr	C1kz	C115x	C1fi	C3cg	C3.12	C41p	C42do	21705_C	C42ao	C3eq	C45e	C1ci	C15ci	C115l	C1ef	C45c	21933_C	90687_C	33774_C	C1h	C42aw	C1ro	43268_C	C15ch	C15cf	C15n	C15cj	C15ie	C15ce	C42dh	21719_C	C42bt	C15cl	C15l	C15ip	452754_C	19656_C	52544_C	C115d	C1az	C78b	C15cc	48996_C	C15cm	C15ck	C93a	C3dc	C15il	C15qa	C15ry	C15jl	70133_C	C15in	43280_C	C15i	C15io	14093_C	C23a	281_C	C15qg	C1fh	48819_C	C15hd	C93l	C15qd	70891_C	C15my	70886_C	70898_C	19017_C	43281_C	C15qf	453581_C	C15qc	270451_C	C15kk	C15qe	C93b	C15bp	3448131_C	C15dn	C116bt	354638_C	70940_C	70896_C	70894_C	411_C	46177_C	C15sd	C15sj	57694_C	43315_C	C1lu	C15ui	107772_C	21844_C	452760_C	26204_C	C1w	91839_C	453336_C	C1mb	43279_C	C1kf	C3u	C42av	C116bu	70895_C	22188_C	52535_C	28316_C	C116	C1t	C15aj	22184_C	452856_C	C42at	C15bo	70887_C	63457_C	23865_C	43306_C	C3mk	463723_C	90526_C	70533_C	454642_C	33742_C	18555_C	C15eo	650299_C	C1li	C3cx	C1kg	604_C	483821_C	70888_C	14618_C	61484_C	139_C	C42dz	755970_C	277715_C	14297_C	C15bc	206_C	91076_C	452851_C	93837_C	C116ak	1180449_C	28411_C	650183_C	8440_C	43299_C	650261_C	8728_C	C3.2	6177213_C	38366_C	6177214_C	102_C	54834_C	8196_C	58198_C	70960_C	C15yq	90777_C	92728_C	16044_C	70892_C	96008_C	452755_C	C15qi	C3zg	C3gk	C15gr	70900_C	773_C	650239_C	1098762_C	C42cz	5689_C	1180313_C	D1h	D6	69355_D	D1	D1ke	6177215_D	13914_D	476435_D	1204868_D	6177216_D	G3a	G3ac	G3ai	G3bi	G3fb	73495_G	481260_G	G3bg	G3dq	6177211_G	481262_G	484567_G	483646_G	484565_G	589688_G	481261_G	482926_G	481662_G	70451_G	482720_G	682711_G	G3x	671887_G	518643_G	589692_G	2177526_G	682709_G	589767_G	2177880_G	1236401_G	G3cm	6177212_G	482925_G	6177210_G	589699_G	589653_G	G3ax
256578	RF51	RF51_S183_L001_R1_001.fastq.gz	7c8f8aa9aa1a1493a8e6caf9c0c45a7a9684b1118db820488fefd99436d85d51	RF51_S183_L001_R2_001.fastq.gz	6b6c895ff36e4287dd88cd70ac30cc07d7eaaad810d6b1ee5bc44735dbc69474	1340	20251021T032609_martyma1	196554	173189	3170	173005	3153	0	0	184	17	156929	29	0	0	3023	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7	0	0	0	0	0	0	0	0	0	0	44151	34933	14773	8737	0	6173	8567	5369	5049	2431	1985	2156	1769	2559	2047	2288	2034	1248	1605	1282	1260	1958	0	0	780	912	0	0	0	1040	0	0	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4
256553	RC56	RC56_S258_L001_R1_001.fastq.gz	ef2d4384436c2619148443316c4a6c21c3140de294ce0fc591170a6bfe9c709b	RC56_S258_L001_R2_001.fastq.gz	90d2ab8fa969b4ae29903e049b7d986a03626ebbcbfd77ab4b1d278e868db515	1340	20251021T032609_martyma1	220658	188484	3045	187736	3016	0	0	748	29	170672	30	4	0	5014	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	9	11	0	0	0	0	0	0	4	0	43010	43805	13442	16488	0	5811	5292	4773	6274	1504	2406	2693	0	3662	3315	1070	1795	1788	1639	2116	1177	0	0	0	0	1089	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166	0	0	0	0	1237	0	1148	1005	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256566	RF09	RF09_S113_L001_R1_001.fastq.gz	3809f22a4db6a1bcd212d35c1533e9b293a31c77f55e615e30aa6aa02c4c88f1	RF09_S113_L001_R2_001.fastq.gz	cf1462165fda358ed38ebedecd9d790a469f1fcd9deb9fcb6b0fe510749611a2	1340	20251021T032609_martyma1	116587	99676	2015	99040	1989	0	0	636	26	90223	28	0	0	3780	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	20574	20943	7258	12550	0	3108	4757	2929	1242	1267	1959	973	936	1486	969	874	924	789	635	947	441	0	0	0	499	550	467	461	0	622	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256572	RF104	RF104_S291_L001_R1_001.fastq.gz	3a0c723b23f2eb6a7e996a8c319aa6ff607c1c24e83e4cdb09d0b65db061d2c5	RF104_S291_L001_R2_001.fastq.gz	ae0433fd324da18073bf8130a3f8c4ca1deba59f52168c8d5973f9ea6a1004ad	1340	20251021T032609_martyma1	202391	171339	3136	170540	3110	0	0	799	26	152402	31	0	0	6462	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7	37	0	0	0	0	6	0	4	0	0	41352	33229	15062	9046	0	6715	8915	5722	3646	2709	2334	2048	1329	2007	2100	1607	1610	2069	1212	1378	0	1714	0	0	849	0	855	1044	840	1297	0	0	0	0	0	0	0	0	0	0	842	0	0	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256546	RC107	RC107_S227_L001_R1_001.fastq.gz	888271f16b6552e2134d09e96780c4ec789ba761740361576c905f99f779b1da	RC107_S227_L001_R2_001.fastq.gz	ffbdb878d155abf188f6d7eb5fcd4c54c04e2fd72fb2863dde8e33a9e7e4b11b	1340	20251021T032609_martyma1	134702	110867	2278	110063	2253	0	0	804	25	99409	27	0	0	2912	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9	0	0	0	0	0	0	0	0	0	0	25566	23135	9780	9019	0	2762	4923	2766	2608	1459	1025	1277	0	1843	1559	1216	1532	912	833	1182	756	831	0	0	0	802	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	544	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256562	RF05	RF05_S133_L001_R1_001.fastq.gz	1dbb39b43a9e4a821fc8593084ba0cfb2e4d3a195b5d17662b7070db4ca3cd03	RF05_S133_L001_R2_001.fastq.gz	9bc75bba7f253a07f076abd814077397684d2e6f577aea05330c1b7e220c45c4	1340	20251021T032609_martyma1	117496	99678	2153	99351	2136	3	1	324	16	90750	29	0	0	2653	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	24535	18335	8115	7761	0	3378	5111	3496	2795	1406	1033	943	1110	1496	1260	745	1156	767	710	691	0	772	0	0	0	1136	0	0	520	554	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	437	0	438	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256564	RF07	RF07_S127_L001_R1_001.fastq.gz	6b544602319a2d1cc7f46e4ecc47a05fed924d321fc99bebff960b4aac6f0f36	RF07_S127_L001_R2_001.fastq.gz	b3407794f7aa0a2d483515e8f4e081c3859e95661e6fce76e8bb52e85091c52d	1340	20251021T032609_martyma1	125577	107396	2153	107086	2135	0	0	310	18	96436	27	0	0	3827	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	25555	21388	9843	5973	0	4260	5623	3376	2112	1595	1330	1413	857	1858	1259	1227	1117	939	738	758	0	1135	0	0	0	585	0	588	814	607	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256541	RC102	RC102_S207_L001_R1_001.fastq.gz	6440afab9221db1614e97f95df719a6536f4bef6e1c48f31e5490a0f6865108c	RC102_S207_L001_R2_001.fastq.gz	8b629632045b4511b76ed423df464d75b9737f9534574bee340afa6107828d2f	1340	20251021T032609_martyma1	169597	146149	2433	145748	2414	0	0	401	19	133192	27	0	0	3933	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9	0	0	0	0	0	0	0	0	0	0	34781	36329	9642	9848	0	4644	3945	3733	4814	1183	1843	2323	0	2994	2816	1034	1427	1276	1354	1379	873	0	0	0	0	946	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	0	960	0	845	843	0	0	0	0	0	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256443	DL04	DL04_S196_L001_R1_001.fastq.gz	1075d6f8ed556ea2b1e033081a43dd82154f50a81718ed1f43e0889e1e07db5f	DL04_S196_L001_R2_001.fastq.gz	dea8c03ad89173bd781d1d8e8d981f26a77f5a5baaa118dbe2f87ce3f8e1c787	1340	20251021T032609_martyma1	96333	81308	1625	80663	1596	0	0	645	29	72056	28	0	0	3306	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6	0	0	0	0	0	0	0	0	0	0	18253	17997	6707	4832	1126	3473	3016	2650	1303	1011	922	720	1056	1046	657	608	1166	577	0	0	0	0	0	0	0	818	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	415	531	0	0	657	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256571	RF103	RF103_S204_L001_R1_001.fastq.gz	9eb7a291a0c53fb937cec9f48cc1e8cd6342795fabd960537594b24bc47b07c2	RF103_S204_L001_R2_001.fastq.gz	686c35e7c0325705629a3ae29526198dea9bf16f2d7075ac8f44e5c87449d973	1340	20251021T032609_martyma1	155649	130067	2463	129354	2436	0	0	713	27	116174	27	0	0	3837	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7	0	0	0	0	0	0	0	0	0	0	29503	28101	9055	10052	0	4619	5964	3930	2473	1947	1679	1738	1152	1770	1552	1052	1744	1354	973	1003	0	1243	0	0	0	1489	0	603	671	716	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256615	SL59	SL59_S250_L001_R1_001.fastq.gz	6ea4fa757b4b4e52a08fb36db806fdb4d9bb932f03dd040af3fcd5eb6c1e8e9c	SL59_S250_L001_R2_001.fastq.gz	c7a52f28ea100134ae43ea842d1cd95b38e0cdb37df92dadc26827a85c0e8d1f	1340	20251021T032609_martyma1	165549	138793	2607	138227	2578	0	0	566	29	124977	28	0	0	3346	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3	0	0	0	0	0	0	0	0	0	0	34317	31246	9154	8221	0	4285	5968	3678	3919	1903	1361	1862	1437	2260	1734	1323	1650	977	865	1155	0	1219	0	0	0	1299	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	762	0	0	663	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	0	0	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256497	FP58	FP58_S186_L001_R1_001.fastq.gz	2b703b9727f919b4731f3c6bb8f346a37b762cf63d6b7ae5fd886c2e2b13f5c4	FP58_S186_L001_R2_001.fastq.gz	c650628a23212ce40bd18840d2f82c0d84672337b6b9ebf12b825a11cca3401a	1340	20251021T032609_martyma1	131304	113418	2322	113017	2297	0	0	401	25	103914	35	0	0	1910	0	0	0	124	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2	0	0	0	0	0	0	0	0	0	0	26134	24557	9179	5547	0	8431	1251	5146	3504	1173	1924	1773	1204	1080	1187	1278	1133	1149	752	995	2347	0	0	1297	898	0	761	0	0	0	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	90	0	0	23	51	24	0	0	0	0	0	0	11	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	4	4	4	0
256585	RF58	RF58_S169_L001_R1_001.fastq.gz	bda212f7f064830ae06993b5058a68b42733dcc14d0986bfb55c7badc88afe58	RF58_S169_L001_R2_001.fastq.gz	f16bd7b2b332dfd14b304b92d7269523386c050b8e6baf1bc1c5c75884846501	1340	20251021T032609_martyma1	131788	109839	2343	109401	2324	0	0	438	19	99076	29	0	0	3914	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7	0	0	0	0	0	0	0	0	0	0	27214	22228	9212	5939	0	4384	5058	3455	2347	1516	1375	1501	1022	1758	1185	1060	1076	932	823	1171	0	1081	0	0	479	617	531	598	769	657	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256579	RF52	RF52_S168_L001_R1_001.fastq.gz	ea847ff6f133943552815adfdc3125359025721111cfffa4bd0580e8b7bf28d9	RF52_S168_L001_R2_001.fastq.gz	0c1e07bf8b1f8f63078ac4ca33dcf813745117e4fc6cff48847a9dd430e7f266	1340	20251021T032609_martyma1	201546	178499	3306	178418	3295	0	0	81	11	161105	27	0	0	4715	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7	4	0	0	0	0	0	0	0	0	0	45312	39221	14375	6107	0	7145	7710	5808	4076	2326	1887	2869	1880	2871	2607	2245	2125	1645	1582	1197	1418	1873	0	0	0	811	0	938	1061	941	0	0	0	0	0	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256489	FP109	FP109_S275_L001_R1_001.fastq.gz	6a825eeb46adcb106062a44800975370523af0d7c9ab3e85d983b4f60351379b	FP109_S275_L001_R2_001.fastq.gz	d259ffaa36fb00a737b69994b1a02285826818090ce980a63a43d1b6fa0421e5	1340	20251021T032609_martyma1	136336	115461	2250	115122	2232	0	0	339	18	107052	29	0	0	2850	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2	0	0	0	0	0	0	0	0	0	0	25443	22006	10444	10535	0	6442	3766	4831	2576	1071	1167	1470	862	855	1130	1229	1181	791	1387	1460	1640	634	0	1393	723	0	696	0	0	0	0	664	803	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
