"","Colony_ID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Date","Project","Species","Phenotype","Run.y","Chamber","Chamber_Volume_mL","Surface_Area_cm2","Notes","Chamber_Volume_L","Slope_norm"
"11","247",2,4,698,180,-5.01425966850829,4.26774033149169,132.409,141.359,-5.21625966850829,4.26774033149169,1.15589403094185,2024-10-01,"CAREER - Phys","Porites compressa","Susceptible",2,1,241.144,13.70596193,NA,0.241144,1.22021458233005
"12","247",2,5,1130,200,5.83924378109452,19.3602437810945,142.409,152.359,5.75524378109452,19.3602437810945,1.41641184999925,2024-10-01,"CAREER - Phys","Porites compressa","Susceptible",2,1,241.144,13.70596193,NA,0.241144,1.49522910205348
"13","247",2,6,1219,180,21.084773480663,34.771773480663,153.41,162.36,21.084773480663,34.771773480663,1.50922751519037,2024-10-01,"CAREER - Phys","Porites compressa","Susceptible",2,1,241.144,13.70596193,NA,0.241144,1.59320956142362
"14","247",2,7,1367,396,37.2619042821159,69.1719042821159,163.409,183.159,37.2619042821159,70.1599042821159,1.91228310142549,2024-10-01,"CAREER - Phys","Porites compressa","Susceptible",2,1,241.144,13.70596193,NA,0.241144,2.01869346448775
"15","201",3,1,0,300,51.8360531561462,47.5290531561462,998.516,1013.466,47.4660531561462,53.4020531561462,-0.535929662376948,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,-0.542843536019451
"16","201",3,2,177,263,10.0574482758621,12.4434482758621,927.364,940.466,9.99344827586208,12.4814482758621,0.191198664355718,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.193665263050979
"17","201",3,3,420,180,13.6330994475138,16.8530994475138,941.516,950.466,13.5060994475138,16.9530994475138,0.414984099711036,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.42033768961372
"18","201",3,4,698,180,18.2458287292818,23.0798287292818,951.516,960.466,18.1608287292817,23.0798287292818,0.55969430510658,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.566914759534821
"19","201",3,5,1130,180,24.6792430939227,30.0032430939227,961.516,970.467,24.5862430939227,30.0572430939227,0.601734220906838,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.609497020135506
"20","201",3,6,1219,200,31.7487960199005,37.9357960199005,971.516,981.466,31.7297960199005,38.0787960199005,0.612850360167625,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.620756565495333
"21","201",3,7,1367,300,40.4677840531562,49.5657840531562,982.517,997.466,40.4387840531562,49.7337840531562,0.616259867974194,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",3,1,244.667,14.49304936,NA,0.244667,0.624210058376461
"22","213",4,1,0,301,32.7420833333333,29.0910833333333,1095.5,1110.5,29.0450833333333,35.8670833333333,-0.678338451590778,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,-0.781538416485847
"23","213",4,2,177,242,-18.9522384937238,-17.3432384937238,1027.441,1039.5,-19.3602384937238,-17.3432384937238,0.184658729866867,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.212752042865914
"24","213",4,3,420,181,-16.0707833333333,-12.4717833333333,1040.5,1049.5,-16.1177833333333,-12.4717833333333,0.455738751465053,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.525073201019283
"25","213",4,4,698,181,-10.7351388888889,-4.87113888888888,1050.5,1059.5,-10.7861388888889,-4.87113888888888,0.732992856023939,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.844507744841772
"26","213",4,5,1130,181,-2.6953722222222,4.50262777777778,1060.499,1069.5,-2.76837222222221,4.50262777777778,0.801275598084642,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.923178776947184
"27","213",4,6,1219,181,6.83921666666669,14.4052166666667,1070.5,1079.5,6.72621666666669,14.4222166666667,0.862468095092988,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.993680879696282
"28","213",4,7,1367,281,17.3300785714286,29.4970785714286,1080.499,1094.5,17.3300785714286,29.6170785714286,0.863515207473784,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",4,1,238.119,12.40056307,NA,0.238119,0.994887295977197
"29","28",5,1,0,340,99.3884617647059,87.0694617647059,1197.516,1214.466,87.0694617647059,103.025461764706,-1.16884579242935,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,-1.09869366124978
"30","28",5,2,177,245,14.4299256198347,16.8959256198347,1128.265,1140.466,14.1829256198347,17.0929256198347,0.275079910691069,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,0.258570083556767
"31","28",5,3,420,200,18.633955,25.018955,1141.517,1151.466,18.503955,25.018955,0.766922742091011,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,0.720893346976414
"32","28",5,4,698,180,26.9660888888889,36.6150888888889,1152.517,1161.466,26.8840888888889,36.6390888888889,1.19913854235632,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,1.12716829198563
"33","28",5,5,1130,180,39.4206888888889,52.0346888888889,1162.517,1171.466,39.2226888888889,52.0346888888889,1.48288484393488,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,1.39388462442798
"34","28",5,6,1219,180,54.6199,69.0269,1172.516,1181.467,54.6199,69.0269,1.62043067781329,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,1.52317519191973
"35","28",5,7,1367,280,72.2236928571429,96.0356928571429,1182.516,1196.466,72.1826928571429,96.0626928571428,1.7298627674763,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",5,1,245.809,15.69024154,NA,0.245809,1.62603935418032
"36","29",1,1,0,280,108.068807142857,98.1118071428571,72.152,86.102,98.0788071428572,109.089807142857,-0.909088806422298,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,-1.14084839206636
"37","29",1,2,177,243,35.1954816326531,37.8674816326531,0,12.102,34.9294816326531,37.893481632653,0.255365516612248,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,0.320467414138356
"38","29",1,3,420,220,37.4115681818182,43.3715681818182,12.152,23.103,37.3715681818182,43.4805681818182,0.676940091801007,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,0.849516581659111
"39","29",1,4,698,200,44.538165,54.823165,24.152,34.103,44.265165,54.823165,1.13651038375918,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,1.42624794708569
"40","29",1,5,1130,180,55.8980611111111,68.0620611111111,35.153,44.103,55.8980611111111,68.0620611111111,1.37486899601967,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,1.72537278242794
"41","29",1,6,1219,180,69.3565888888889,81.6525888888889,45.153,54.102,69.3565888888889,81.8615888888889,1.40417530855742,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,1.76215033298173
"42","29",1,7,1367,320,84.0222875,106.3252875,55.152,71.103,83.9002875,106.3252875,1.4230080229646,2024-10-01,"CAREER - Phys","Porites compressa","Resistant",1,10,241.974,11.56906683,NA,0.241974,1.78578418678996
"43","203",2,1,0,217,20.9257962962963,14.1207962962963,190.21,201.003,14.0957962962963,20.9257962962963,-0.610199804909817,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,-0.689945894077402
"44","203",2,2,177,240,-15.6030081632653,-13.9680081632653,109.161,121.119,-15.9150081632653,-13.7890081632653,0.176712342186315,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.199806610790818
"45","203",2,3,420,181,-13.8546132596685,-9.86361325966848,122.119,131.119,-13.9166132596685,-9.86361325966848,0.529465731087136,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.598660806311219
"46","203",2,4,698,181,-9.43825966850829,-3.1662596685083,132.119,141.119,-9.43825966850829,-3.1662596685083,0.730581758376298,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.826060382884049
"47","203",2,5,1130,201,-2.40275621890549,4.6922437810945,142.119,152.12,-2.41975621890549,4.6922437810945,0.708565717279074,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.801167098689844
"48","203",2,6,1219,181,5.49877348066298,11.542773480663,153.119,162.119,5.49877348066298,11.552773480663,0.666866646865455,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.754018439861654
"49","203",2,7,1367,397,13.2259042821159,25.0019042821159,163.12,182.92,13.2069042821159,25.4239042821159,0.669754737597337,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",2,10,238.269,12.64374774,NA,0.238269,0.757283970801112
"50","41",3,1,0,300,56.8780531561462,46.3290531561462,998.15,1013.1,46.3290531561462,57.9160531561462,-0.952029797274622,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,-1.15669467339043
"51","41",3,2,177,257,2.79944827586209,4.65944827586208,927.294,940.1,2.55244827586208,4.66644827586208,0.194591386227491,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,0.236424133552693
"52","41",3,3,420,180,5.50209944751381,9.75709944751384,941.15,950.1,5.50209944751381,9.79209944751383,0.528979435320408,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,0.642698050964147
"53","41",3,4,698,180,11.1828287292818,17.4778287292818,951.15,960.1,11.1828287292818,17.5418287292817,0.764137762746706,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,0.928410100645863
"54","41",3,5,1130,180,19.3212430939226,27.0482430939227,961.15,970.1,19.3212430939226,27.0482430939227,0.889485109182129,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,1.08070429181565
"55","41",3,6,1219,200,28.9337960199005,38.3577960199005,971.15,981.1,28.8027960199005,38.3577960199005,0.950441452468361,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,1.15476487037148
"56","41",3,7,1367,300,41.0987840531562,54.5127840531562,982.15,997.1,41.0987840531562,54.5147840531561,0.887658181115773,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,10,243.849,12.04215007,NA,0.243849,1.07848461553129
"57","214",4,1,0,300,58.6170833333333,52.1230833333333,1095.15,1110.1,52.1230833333333,63.7760833333333,-1.15627886977887,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,-1.10034198796824
"58","214",4,2,177,237,-27.0512384937238,-22.9732384937238,1027.294,1039.1,-27.2642384937238,-22.8962384937238,0.461235268817204,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,0.438922258181927
"59","214",4,3,420,180,-21.4387833333333,-13.9357833333333,1040.15,1049.1,-21.4387833333333,-13.9187833333334,0.999060162226585,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,0.950728992578156
"60","214",4,4,698,180,-11.6721388888889,-0.105138888888888,1050.15,1059.1,-11.6721388888889,-0.105138888888888,1.37859121351767,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,1.31189960841166
"61","214",4,5,1130,180,2.77662777777778,15.3556277777778,1060.15,1069.1,2.77662777777778,15.3726277777778,1.43144717545237,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,1.36219857672398
"62","214",4,6,1219,180,18.3792166666667,31.2642166666667,1070.15,1079.1,18.3792166666667,31.2642166666667,1.42218757937297,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,1.35338692875212
"63","214",4,7,1367,280,34.7940785714286,54.7880785714286,1080.15,1094.1,34.6700785714286,54.8150785714286,1.44868489434314,2024-10-02,"CAREER - Phys","Montipora capitata","Resistant",4,10,239.186,15.08071422,NA,0.239186,1.37860239276529
"64","42",5,1,0,340,130.801461764706,113.012461764706,1197.15,1214.1,112.925461764706,136.018461764706,-1.77542594570709,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,-1.11157434911057
"65","42",5,2,177,241,2.34392561983472,7.71892561983472,1128.103,1140.1,1.94492561983472,7.71892561983472,0.528938166608576,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,0.33116227668595
"66","42",5,3,420,200,9.59295499999999,20.216955,1141.15,1151.1,9.38995499999999,20.219955,1.29011311604394,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,0.807725408493125
"67","42",5,4,698,180,22.6980888888889,38.7960888888889,1152.15,1161.1,22.6980888888889,38.7960888888889,1.96714078374463,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,1.23160486732041
"68","42",5,5,1130,180,42.1996888888889,62.2486888888889,1162.15,1171.1,42.1786888888889,62.2486888888889,2.30329607054589,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,1.44206793677689
"69","42",5,6,1219,180,65.6599,87.7339,1172.15,1181.1,65.6599,87.7339,2.48726312193552,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,1.55724765232665
"70","42",5,7,1367,280,91.6786928571428,126.929692857143,1182.15,1196.1,91.5466928571428,126.929692857143,2.503035928188,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",5,10,235.642,22.58229084,NA,0.235642,1.56712283010365
"71","210",1,1,0,281,209.281807142857,195.046807142857,72.349,86.349,195.046807142857,215.212807142857,-1.98092035699629,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,-0.848159744989536
"72","210",1,2,177,248,37.6614816326531,47.7334816326531,0,12.349,37.5364816326531,47.7334816326531,0.939208789512212,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,0.402135847910872
"73","210",1,3,420,221,47.2625681818182,62.9905681818182,12.349,23.35,47.1725681818182,62.9905681818182,1.76620546082322,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,0.756226451992466
"74","210",1,4,698,201,65.111165,89.201165,24.349,34.349,65.111165,89.201165,2.56483496749218,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,1.09817124362688
"75","210",1,5,1130,181,91.5200611111111,118.120061111111,35.349,44.349,91.5200611111111,118.120061111111,2.95752261883425,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,1.26630614973075
"76","210",1,6,1219,181,121.286588888889,148.815588888889,45.349,54.349,121.286588888889,148.815588888889,3.15871925546426,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,1.352451404089
"77","210",1,7,1367,321,152.3782875,205.7812875,55.349,71.349,152.3782875,205.7812875,3.41428799299799,2024-10-01,"CAREER - Phys","Montipora capitata","Resistant",1,2,235.195,32.95859532,NA,0.235195,1.46187686104305
"78","26",3,1,0,301,124.035053156146,114.304053156146,998.433,1013.433,114.017053156146,130.249053156146,-1.49298869981032,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,-1.30931832391309
"79","26",3,2,177,263,10.4224482758621,13.0724482758621,927.339,940.433,10.2724482758621,13.2064482758621,0.244467509457994,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,0.214392640597625
"80","26",3,3,420,181,14.1550994475138,21.5560994475138,941.433,950.433,14.0020994475138,21.5560994475138,1.05097907705772,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,0.921685585306683
"81","26",3,4,698,181,23.3828287292818,36.5578287292818,951.433,960.433,23.3828287292818,36.5578287292818,1.6625919574724,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,1.45805665869119
"82","26",3,5,1130,181,39.1472430939226,56.4072430939227,961.433,970.433,39.1472430939226,56.4072430939227,1.77506254309069,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,1.55669089394695
"83","26",3,6,1219,201,59.5877960199005,80.9197960199005,971.433,981.433,59.4907960199005,80.9197960199005,2.17069042647657,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,1.90364786504384
"84","26",3,7,1367,301,84.6437840531561,120.253784053156,982.433,997.433,84.6437840531561,120.584784053156,2.47895706355502,2024-10-02,"CAREER - Phys","Porites compressa","Susceptible",3,2,240.96,16.48570331,NA,0.24096,2.17399094039944
"85","242",4,1,0,300,74.5330833333333,68.9780833333333,1095.45,1110.4,68.9780833333333,81.8450833333333,-1.26349273455148,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,-1.35073381360667
"86","242",4,2,177,241,-15.9062384937238,-12.9442384937238,1027.397,1039.4,-15.9062384937238,-12.6072384937238,0.262437197463649,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,0.280557843245659
"87","242",4,3,420,180,-11.1907833333333,-6.18878333333333,1040.449,1049.4,-11.6227833333333,-6.18878333333333,0.738962661360815,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,0.78998622342467
"88","242",4,4,698,180,-4.36413888888887,5.33086111111112,1050.45,1059.4,-4.36413888888887,5.33986111111113,1.17938960599767,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,1.26082356999292
"89","242",4,5,1130,180,7.91562777777779,21.0576277777778,1060.45,1069.4,7.84562777777779,21.0576277777778,1.53377370654696,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,1.63967702480636
"90","242",4,6,1219,180,24.1432166666667,39.2382166666667,1070.45,1079.4,23.9892166666667,39.3522166666667,1.72348150745871,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,1.84248368478089
"91","242",4,7,1367,280,43.6130785714286,70.1610785714286,1080.45,1094.4,43.3930785714286,70.3140785714286,1.92278605712052,2024-10-02,"CAREER - Phys","Porites compressa","Resistant",4,2,241.026,13.52751801,NA,0.241026,2.05554972550444
"92","205",5,1,0,340,130.880461764706,118.585461764706,1197.466,1214.417,118.188461764706,136.863461764706,-1.46979901536295,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,-1.01845756657153
"93","205",5,2,177,245,15.1529256198347,19.9119256198347,1128.221,1140.416,14.5529256198347,19.9119256198347,0.555093035817328,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,0.384636740513611
"94","205",5,3,420,200,21.521955,32.222955,1141.466,1151.416,21.451955,32.222955,1.26681905444212,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,0.877808079872041
"95","205",5,4,698,180,34.6360888888889,50.4220888888889,1152.467,1161.416,34.6360888888889,50.4220888888889,1.8850967183327,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,1.3062269034321
"96","205",5,5,1130,180,53.5576888888889,71.8886888888889,1162.466,1171.416,53.5576888888889,71.8886888888889,2.03766319934713,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,1.41194372959011
"97","205",5,6,1219,180,75.0329,94.3839,1172.466,1181.416,75.0329,94.3839,2.11300100871155,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,1.46414703167028
"98","205",5,7,1367,280,97.2196928571428,125.722692857143,1182.466,1196.417,96.9886928571428,126.431692857143,2.08464199850894,2024-10-02,"CAREER - Phys","Montipora capitata","Susceptible",5,2,243.634,21.09619635,NA,0.243634,1.44449642079121
"99","221",1,1,0,280,109.383807142857,100.563807142857,72.358,86.307,100.563807142857,114.686807142857,-1.38674546632895,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",1,3,234.604,32.11543505,NA,0.234604,-0.607812473116666
"100","221",1,2,177,247,-16.3145183673469,-10.3415183673469,0,12.307,-16.6575183673469,-10.3415183673469,0.634407937927589,2024-10-01,"CAREER - Phys","Montipora capitata","Susceptible",1,3,234.604,32.11543505,NA,0.234604,0.278061884519726
