Colony_ID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope
202,4,1,0,301,83.10968,74.16268,417.448,432.448,74.16268,85.78968,-1.1473996535425766
202,4,2,118,281,-3.3255142857142914,-2.468514285714292,342.448,356.448,-3.8985142857142705,-2.468514285714292,0.11382356583615308
202,4,3,201,181,-1.7118777777777723,3.942122222222224,357.448,366.448,-1.7338777777777636,3.966122222222225,0.7001842069407954
202,4,4,373,181,5.416911111111119,16.409911111111114,367.448,376.448,5.2769111111111044,16.492911111111113,1.3349499489405823
202,4,5,734,181,18.803938888888894,32.98193888888889,377.448,386.448,18.716938888888876,32.98193888888889,1.6141310769439015
202,4,6,1089,181,35.25150000000002,49.99150000000003,387.448,396.448,35.25150000000002,50.1035,1.654303544137788
202,4,7,1360,181,52.46836666666667,66.37136666666669,397.448,406.448,52.46836666666667,66.37136666666669,1.4882441393491033
202,4,8,1647,181,69.37638333333334,80.81038333333336,407.448,416.448,68.93538333333336,80.81038333333336,1.327949166076933
