Colony_ID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope
blank,1,1,0,300,0.12333666666665977,-0.10766333333333478,72.955,87.905,-0.23066333333335365,0.31733666666664817,-0.003016665460772271
blank,1,2,163,279,-0.00908602150536808,-0.2210860215053856,0,13.905,-0.3080860215053747,0.3149139784946158,-0.025438262926003475
blank,1,3,287,180,0.11868888888889728,-0.2363111111111209,14.955,23.905,-0.2363111111111209,0.34168888888888205,-0.02162811512811572
blank,1,4,538,200,0.08376499999999965,-0.24723500000001764,24.955,34.905,-0.36123499999999353,0.30576500000000806,-0.0392866059216736
blank,1,5,778,180,0.11617222222221812,-0.2058277777777846,35.955,44.905,-0.3348277777777753,0.2831722222222197,-0.04905375575316108
blank,1,6,1051,200,0.33266499999999155,-0.3493349999999964,45.955,55.905,-0.4223350000000039,0.38866500000000315,-0.06955391885698033
blank,1,7,1297,300,0.18120666666666807,-0.4067933333333258,56.955,71.905,-0.5017933333333247,0.3712066666666658,-0.04065464922020917
