Colony_ID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope
3,1,1,0,300,19.57333666666665,19.584336666666644,73.055,88.006,19.467336666666654,21.75033666666667,-0.2310569969227687
3,1,2,163,281,-5.0420860215053835,-3.7710860215053685,0,14.005,-5.409086021505374,-3.709086021505385,0.10838532667505484
3,1,3,287,180,-3.2883111111111134,-1.7863111111111039,15.055,24.005,-3.4343111111111,-1.5813111111111198,0.2274111337861682
3,1,4,538,200,-1.154235,1.7837649999999883,25.055,35.005,-1.252235000000013,1.9917649999999867,0.32387150520577634
3,1,5,778,180,2.67017222222222,5.901172222222215,36.056,45.006,2.4391722222222256,5.90617222222221,0.3653596370625139
3,1,6,1051,200,6.855665000000016,11.063665000000015,46.055,56.005,6.760665000000017,11.065664999999996,0.42865953413450375
3,1,7,1297,300,12.121206666666666,18.458206666666655,57.056,72.005,11.914206666666672,18.639206666666666,0.4297036717217515
201,2,1,0,301,96.95530666666667,92.96330666666665,184.022,199.022,92.88830666666667,100.8173066666667,-0.8133510992964543
201,2,2,163,275,37.986857677902634,41.292857677902646,112.039,126.022,37.986857677902634,41.47085767790264,0.24986873762362896
201,2,3,287,181,43.36183333333332,46.647833333333324,127.022,136.022,43.36183333333332,46.647833333333324,0.20609300413124484
201,2,4,538,181,48.77771666666666,55.38571666666667,137.022,146.022,48.68671666666668,55.38671666666667,0.6526980385709283
201,2,5,778,201,57.46581999999998,66.00281999999999,147.022,157.022,57.31881999999999,66.00281999999999,0.8201161044836228
201,2,6,1051,181,68.53975,76.65375,158.022,167.022,68.19975,76.65375,0.9309347051769163
201,2,7,1297,301,79.66145333333336,93.31745333333336,168.021,183.022,79.55245333333332,93.47545333333332,0.9141703083248712
29,3,1,0,300,33.771163333333334,28.271163333333334,296.038,310.989,28.271163333333334,37.305163333333326,-0.8377370746222539
29,3,2,163,228,-17.06045132743364,-17.708451327433636,222.634,233.989,-17.777451327433624,-17.04445132743362,-0.00647582206028489
29,3,3,287,280,-14.383910714285719,-11.919910714285692,235.038,248.989,-14.676910714285697,-11.837910714285698,0.2523612964150796
29,3,4,538,180,-8.502233333333322,-5.481233333333336,250.038,258.988,-8.696233333333339,-5.344233333333335,0.27354413937612926
29,3,5,778,180,-3.0669333333333384,2.962066666666658,260.039,268.989,-3.0669333333333384,3.1630666666666514,0.7538431875803866
29,3,6,1051,180,5.521938888888883,12.857938888888896,270.039,278.988,5.521938888888883,12.861938888888886,0.8091971525744995
29,3,7,1297,500,7.011763999999999,29.37676400000001,270.039,294.989,7.011763999999999,29.50776400000001,0.9716310952701851
203,4,1,0,301,106.28665333333336,102.80465333333333,395.022,410.022,102.70465333333337,110.23365333333336,-0.7590785358051293
203,4,2,163,223,49.80488235294118,52.16488235294116,327.914,339.022,49.53888235294119,52.313882352941164,0.27602880967039056
203,4,3,287,181,53.88802777777778,57.86202777777777,340.022,349.022,53.85702777777777,57.93602777777778,0.30227603292157296
203,4,4,538,181,59.88839444444443,66.37039444444443,350.022,359.022,59.72739444444443,66.39439444444443,0.6451868397265089
203,4,5,778,181,68.28673888888889,77.0387388888889,360.022,369.022,68.28673888888889,77.0977388888889,0.9573634581144504
203,4,6,1051,181,79.13421666666667,87.96121666666667,370.022,379.022,79.06021666666666,88.19121666666666,1.003464084328256
203,4,7,1297,281,90.3664892857143,104.04848928571431,380.022,394.022,90.3664892857143,104.1474892857143,0.9829674339892168
233,5,1,0,300,37.80835666666667,36.823356666666655,492.039,506.989,36.79235666666668,42.02935666666667,-0.5340198003874476
233,5,2,163,222,-6.15287214611871,-5.302872146118716,424.942,435.989,-6.801872146118711,-5.067872146118731,0.1573483207796758
233,5,3,287,180,-4.55295000000001,-1.5719500000000153,437.039,445.988,-4.609950000000026,-1.551950000000005,0.2689051508058632
233,5,4,538,180,-0.7586500000000171,4.454349999999977,447.038,455.988,-0.7586500000000171,4.555349999999976,0.6351431882620887
233,5,5,778,180,5.960049999999995,13.020049999999998,457.038,465.989,5.802050000000008,13.020049999999998,0.76887143031923455
233,5,6,1051,180,14.395422222222209,21.988422222222226,467.038,475.989,14.184422222222224,22.176422222222214,0.8724744339428321
233,5,7,1297,280,23.72708928571427,36.17608928571428,477.038,490.989,23.57608928571429,36.17908928571427,0.8923809376966585
239,1,1,0,301,72.38733666666667,73.47233666666665,72.798,87.797,72.38733666666667,81.04333666666668,-0.8559834035027749
239,1,2,163,277,1.9099139784946146,3.389913978494633,0,13.798,1.3049139784946249,3.4259139784946058,0.18842089359394334
239,1,3,287,181,4.0466888888888946,7.615688888888883,14.797,23.797,3.899688888888903,7.7996888888888805,0.5430847290750611
239,1,4,538,201,8.604764999999986,16.633764999999983,24.797,34.798,8.506765000000001,16.633764999999983,0.9854166101128985
239,1,5,778,181,17.687172222222216,27.79117222222223,35.797,44.797,17.687172222222216,27.90217222222222,1.0326407701786524
239,1,6,1051,201,29.66966500000001,43.149665,45.797,55.798,29.66966500000001,43.15966500000002,1.3471819996219425
239,1,7,1297,301,45.22520666666668,70.24620666666664,56.797,71.798,45.22520666666668,70.24620666666664,1.6706813974106776
243,2,1,0,301,74.46130666666667,69.35930666666667,183.797,198.798,69.31230666666667,76.53330666666668,-0.7231827246592585
243,2,2,163,263,42.921857677902636,42.29785767790264,111.814,125.798,42.28785767790262,43.12285767790263,-0.02412295393712603
243,2,3,287,181,44.21983333333333,44.270833333333314,126.798,135.798,43.51883333333333,44.51183333333333,0.03576285649371994
243,2,4,538,181,46.17171666666667,48.323716666666684,136.797,145.798,45.39971666666668,48.383716666666686,0.4380841857954831
243,2,5,778,201,49.861819999999994,54.377819999999986,146.797,156.798,49.861819999999994,54.56781999999998,0.4131106638353135
243,2,6,1051,181,56.30775,61.082750000000004,157.797,166.797,56.25375,61.13475,0.5464174327604009
243,2,7,1297,301,64.05045333333334,71.26345333333333,167.798,182.798,63.722453333333334,71.26345333333333,0.4941178258118917
206,3,1,0,300,33.71616333333333,30.107163333333318,295.831,310.781,30.107163333333318,36.662163333333325,-0.6187988910303278
206,3,2,163,224,-11.455451327433622,-11.309451327433635,222.638,233.781,-11.92545132743362,-11.30045132743362,0.033367408258106086
206,3,3,287,280,-8.315910714285707,-5.8949107142857144,234.831,248.781,-8.499910714285704,-5.797910714285706,0.24647025475675824
206,3,4,538,180,-2.6942333333333295,0.16876666666667006,249.831,258.781,-2.801233333333329,0.17976666666666574,0.307540215641977
206,3,5,778,180,2.3550666666666586,7.597066666666649,259.831,268.781,2.3550666666666586,7.597066666666649,0.6137998426435887
206,3,6,1051,180,9.658938888888883,15.378938888888882,269.831,278.781,9.655938888888898,15.575938888888885,0.6505579848904915
206,3,7,1297,500,11.148764,29.589764000000002,269.831,294.781,11.145764000000014,29.589764000000002,0.6695461559877502
1,4,1,0,300,105.98665333333335,104.73765333333333,394.831,409.781,104.44565333333335,109.87065333333337,-0.5585828178519443
1,4,2,163,216,55.67388235294118,56.990882352941185,328.032,338.781,55.41488235294116,57.19388235294119,0.15069264179689545
1,4,3,287,180,58.81502777777777,61.923027777777776,339.831,348.781,58.393027777777775,61.923027777777776,0.4312756187847487
1,4,4,538,180,63.69139444444443,69.29539444444444,349.831,358.781,63.63039444444445,69.29539444444444,0.5515118911113244
1,4,5,778,180,71.2237388888889,78.6997388888889,359.831,368.781,71.1217388888889,78.8127388888889,0.8328570408381838
1,4,6,1051,180,80.88021666666666,88.92521666666667,369.831,378.781,80.72221666666667,88.92521666666667,0.8577414260780268
1,4,7,1297,280,91.0094892857143,103.98448928571429,379.831,393.781,90.7724892857143,103.98448928571429,0.9266866995963319
20,1,1,0,301,44.48633666666666,45.19633666666667,72.999,87.999,44.257336666666646,48.94133666666664,-0.45321095699626923
20,1,2,163,281,-1.8310860215053708,1.5629139784946062,0,13.999,-2.09108602150539,1.5989139784946076,0.2781395494338393
20,1,3,287,181,2.004688888888893,5.342688888888887,14.999,24,1.909688888888894,5.697688888888905,0.38466633395074024
20,1,4,538,201,6.334765000000004,12.332764999999995,24.999,35,6.210764999999981,12.332764999999995,0.5555502034147628
20,1,5,778,181,13.15017222222221,19.55117222222222,36,44.999,13.15017222222221,19.55117222222222,0.7170363436133959
20,1,6,1051,201,20.864665000000002,28.561665000000005,45.999,55.999,20.864665000000002,28.71766500000001,0.7943087220407884
20,1,7,1297,301,30.13820666666666,42.94420666666667,56.999,72,30.13820666666666,42.94420666666667,0.8612491760216618
2,2,1,0,300,111.52330666666666,108.77230666666668,184.033,198.983,108.51030666666668,117.06930666666665,-0.9663984724358552
2,2,2,163,274,40.252857677902625,44.51585767790263,112,125.983,40.125857677902644,44.548857677902646,0.32520849416087283
2,2,3,287,180,46.326833333333326,50.564833333333326,127.033,135.983,46.308833333333325,50.564833333333326,0.3882275955225499
2,2,4,538,180,53.21771666666666,60.73371666666668,137.033,145.983,52.944716666666665,61.03371666666666,0.7915837172454075
2,2,5,778,200,63.13481999999999,74.26581999999999,147.032,156.983,63.13481999999999,74.85581999999997,1.1691459785573828
2,2,6,1051,180,76.59174999999999,88.00675000000001,158.033,166.983,76.59174999999999,88.00675000000001,1.2064620669144743
2,2,7,1297,300,91.40645333333336,107.93245333333331,168.033,182.983,91.24245333333332,107.93245333333331,1.1239361540924173
242,3,1,0,300,53.666163333333316,48.519163333333324,296.033,310.983,48.1981633333333,59.1331633333333,-1.0915515538738074
242,3,2,163,228,-16.57645132743363,-16.05845132743363,222.632,233.983,-17.225451327433632,-15.811451327433645,0.09704174010773021
242,3,3,287,280,-12.652910714285696,-8.412910714285715,235.033,248.982,-13.074910714285693,-8.217910714285694,0.43342597662598303
242,3,4,538,180,-5.077233333333339,0.8397666666666623,250.033,258.983,-5.1682333333333474,1.263766666666669,0.5708094786621889
242,3,5,778,180,3.9830666666666446,12.720066666666668,260.032,268.983,3.742066666666659,12.817066666666648,1.0568992446757108
242,3,6,1051,180,15.410938888888893,25.760938888888887,270.033,278.983,15.410938888888893,26.18793888888888,1.1772630495469119
242,3,7,1297,500,16.90076400000001,48.77176400000002,270.033,294.983,16.90076400000001,48.90276399999999,1.2655677596092259
214,4,1,0,301,85.45965333333334,82.68165333333334,394.999,410,82.64765333333335,88.50565333333333,-0.5157141759764455
214,4,2,163,222,52.57888235294118,53.10488235294119,327.95,339,52.18588235294118,53.31088235294118,0.030657453596757252
214,4,3,287,181,54.39602777777779,55.53302777777779,340,348.999,53.994027777777774,55.77702777777779,0.1474872729281457
214,4,4,538,181,57.04339444444443,60.13439444444444,349.999,359,56.96939444444445,60.187394444444436,0.33561049093189477
214,4,5,778,181,61.477738888888894,66.8117388888889,360,368.999,61.477738888888894,66.8117388888889,0.5524676623041936
214,4,6,1051,181,67.98421666666667,73.42721666666665,369.999,378.999,67.98421666666667,73.46221666666665,0.5635964012899513
214,4,7,1297,281,75.1584892857143,83.63348928571429,380,393.999,75.1584892857143,83.63348928571429,0.5938623593945009
226,5,1,0,300,94.94735666666665,95.59535666666667,492.033,506.983,94.94535666666664,106.78035666666668,-1.2384300597656444
226,5,2,163,222,-6.119872146118723,-3.6568721461187295,424.94,435.983,-6.763872146118729,-3.4128721461187297,0.301277895301162
226,5,3,287,180,-2.6089500000000214,2.748049999999978,437.032,445.982,-3.0809500000000014,2.8360499999999718,0.7936748593837519
226,5,4,538,180,4.166349999999994,14.646349999999984,447.033,455.983,4.0233499999999935,14.646349999999984,1.0968977456090654
226,5,5,778,180,16.628050000000002,31.837050000000005,457.032,465.983,16.555049999999994,31.837050000000005,1.5710900712655829
226,5,6,1051,180,34.30242222222222,53.692422222222234,467.033,475.982,34.30242222222222,53.7034222222222,2.0902102004353473
226,5,7,1297,280,56.77308928571426,91.2210892857143,477.033,490.982,56.658089285714254,91.5190892857143,2.5006326816991806
238,1,1,0,300,16.79633666666666,17.63333666666665,73.006,87.957,16.79633666666666,24.077336666666667,-0.7481713817810123
238,1,2,163,280,-46.53908602150537,-45.350086021505376,0,13.956,-47.25708602150539,-45.24608602150539,0.14984501240895914
238,1,3,287,180,-44.97231111111111,-41.53831111111111,15.006,23.956,-44.97231111111111,-41.2613111111111,0.49319041764402793
238,1,4,538,200,-40.60423500000002,-33.428235,25.006,34.956,-40.637235000000004,-33.330235000000016,0.6003529058628151
238,1,5,778,180,-32.13482777777779,-22.97082777777777,36.007,44.957,-32.13482777777779,-22.902827777777787,1.023340295377437
238,1,6,1051,200,-20.880335000000002,-8.653334999999998,46.007,55.956,-21.31633500000001,-8.653334999999998,1.287739382669836
238,1,7,1297,300,-6.907793333333331,14.437206666666668,57.006,71.956,-7.071793333333346,14.545206666666672,1.4108395136941192
235,2,1,0,300,31.475306666666654,30.89330666666666,183.99,198.94,30.830306666666672,36.46130666666667,-0.6616247056994347
235,2,2,163,272,-12.245142322097365,-15.581142322097378,111.99,125.939,-15.795142322097377,-12.178142322097358,-0.1520291197131163
235,2,3,287,180,-13.895166666666682,-14.10316666666668,126.99,135.94,-15.069166666666689,-13.887166666666673,0.19228254466846298
235,2,4,538,180,-12.080283333333313,-9.328283333333331,136.99,145.94,-12.176283333333316,-9.239283333333333,0.1826463259972237
235,2,5,778,200,-7.39118000000002,-0.5241800000000012,146.99,156.94,-7.511179999999996,-0.4441800000000171,0.679300785371321
235,2,6,1051,180,2.0847499999999854,10.310749999999985,157.99,166.94,1.930749999999989,10.322749999999985,0.8639861560874957
235,2,7,1297,300,13.869453333333325,27.589453333333324,167.99,182.94,13.713453333333348,27.779453333333322,0.9179809963383038
221,3,1,0,301,-41.83483666666669,-42.66983666666667,295.973,310.973,-42.66983666666667,-40.29183666666668,-0.21542740728036247
221,3,2,163,228,-64.96345132743363,-66.16245132743364,222.629,233.973,-66.30545132743364,-64.72445132743363,-0.060846118414060166
221,3,3,287,281,-62.930910714285716,-62.779910714285705,234.973,248.973,-63.624910714285704,-62.6179107142857,0.046464201953322584
221,3,4,538,181,-59.84723333333332,-58.846233333333345,249.973,258.973,-59.943233333333325,-58.584233333333344,0.11054204603049331
221,3,5,778,181,-56.72593333333333,-55.01993333333334,259.973,268.973,-56.86493333333334,-54.966933333333344,0.21048090771500114
221,3,6,1051,181,-53.3790611111111,-52.64606111111112,269.973,278.973,-54.27106111111112,-52.56806111111112,0.24368670570230608
221,3,7,1297,501,-51.88923599999998,-45.580235999999985,269.973,294.973,-52.78123600000001,-45.580235999999985,0.35505469734216094
blank,4,1,0,300,0.5666533333333348,-0.36634666666665794,395.006,409.957,-0.5793466666666518,0.5666533333333348,-0.0509434054086457
blank,4,2,163,221,0.7348823529411845,-0.4581176470588275,327.96,338.956,-0.6311176470588293,0.8018823529411634,-0.09465434441461303
blank,4,3,287,180,0.6920277777777812,-0.6579722222222131,340.006,348.956,-0.6729722222222279,0.8490277777777919,-0.15887164976114793
blank,4,4,538,180,0.6263944444444292,-0.5336055555555674,350.006,358.956,-0.6026055555555558,0.6613944444444257,-0.13127893798035647
blank,4,5,778,180,0.4917388888889036,-0.7832611111111021,360.006,368.956,-0.7832611111111021,0.7047388888888975,-0.14527056143279107
blank,4,6,1051,180,0.3532166666666683,-0.449783333333329,370.007,378.957,-0.5587833333333379,0.5312166666666656,-0.09044034185109966
blank,4,7,1297,280,0.7444892857142804,-0.8035107142857214,380.006,393.956,-0.8225107142856984,0.9634892857142745,-0.11698028566554987
234,5,1,0,300,12.647356666666667,11.22335666666666,491.99,506.94,11.000356666666676,20.86235666666667,-1.0533983689511235
234,5,2,163,221,-56.78387214611871,-55.536872146118725,424.936,435.94,-57.64687214611871,-55.53587214611872,0.20496606391541994
234,5,3,287,180,-54.97395,-51.37195000000003,436.99,445.94,-55.073950000000025,-51.37195000000003,0.5606807271989599
234,5,4,538,180,-50.293650000000014,-43.66165000000001,446.99,455.939,-50.39065000000002,-43.52665000000002,0.5784279598148928
234,5,5,778,180,-41.793949999999995,-31.513949999999994,456.989,465.94,-42.059949999999986,-31.513949999999994,1.0734507444914094
234,5,6,1051,180,-29.626577777777783,-16.34257777777779,466.99,475.94,-29.626577777777783,-16.34257777777779,1.3832715433390073
234,5,7,1297,280,-14.127910714285719,9.638089285714273,476.99,490.94,-14.127910714285719,9.638089285714273,1.7069213040793347
220,1,1,0,301,38.505336666666665,38.29933666666665,72.946,87.946,38.21833666666666,41.489336666666645,-0.38385978413297855
220,1,2,163,280,1.6399139784946328,4.581913978494612,0,13.946,1.4099139784946146,4.702913978494621,0.2528554773802529
220,1,3,287,181,5.250688888888902,8.472688888888882,14.946,23.946,5.197688888888905,8.472688888888882,0.31742105298814255
220,1,4,538,201,9.010764999999992,14.227765000000005,24.946,34.946,9.010764999999992,14.227765000000005,0.5193590871926592
220,1,5,778,181,15.128172222222219,20.320172222222226,35.946,44.946,15.097172222222213,20.320172222222226,0.5747600800457092
220,1,6,1051,201,21.528665000000018,27.382665000000003,45.946,55.946,21.491665000000012,27.496665000000007,0.5787973550917004
220,1,7,1297,301,28.48320666666666,37.30620666666667,56.946,71.947,28.48320666666666,37.30620666666667,0.5791576678987503
27,2,1,0,301,182.52530666666667,174.14530666666667,183.946,198.946,173.94130666666666,191.47730666666666,-1.7674330332621375
27,2,2,163,272,37.61085767790263,47.18385767790264,111.946,125.947,37.57685767790264,47.18385767790264,0.7372512271818955
27,2,3,287,181,49.71883333333332,59.64483333333331,126.946,135.946,49.71883333333332,59.64483333333331,0.7573675137895751
27,2,4,538,181,62.996716666666686,79.98871666666665,136.946,145.946,62.996716666666686,79.98871666666665,1.6197706985578089
27,2,5,778,201,83.41682,107.70681999999996,146.946,156.947,83.35081999999997,107.70681999999996,2.570718209375033
27,2,6,1051,181,111.58675,135.70475,157.947,166.946,111.58675,135.70475,2.687271488803047
27,2,7,1297,301,139.91045333333332,177.71245333333334,167.946,182.946,139.91045333333332,177.71245333333334,2.6074187058490677
26,3,1,0,300,98.9771633333333,89.9891633333333,295.98,310.929,89.9891633333333,107.6161633333333,-1.7076789222265856
26,3,2,163,227,-14.852451327433641,-13.14545132743362,222.627,233.93,-15.228451327433646,-13.131451327433638,0.19472953081266056
26,3,3,287,280,-9.64391071428571,-0.7319107142857035,234.979,248.93,-9.763910714285714,-0.7319107142857035,0.8288476648549276
26,3,4,538,180,2.9777666666666676,13.232766666666663,249.98,258.93,2.9777666666666676,13.232766666666663,1.3861944780127888
26,3,5,778,180,16.726066666666668,32.60906666666665,259.979,268.93,16.726066666666668,32.60906666666665,2.030359971738958
26,3,6,1051,180,36.178938888888894,55.04693888888889,269.98,278.93,36.178938888888894,55.04693888888889,2.1574566366506556
26,3,7,1297,500,37.66876400000001,93.29276399999998,269.98,294.93,37.66876400000001,93.29276399999998,2.4069000546170405
237,4,1,0,300,98.89265333333336,95.18065333333334,394.963,409.913,95.10565333333335,103.09365333333332,-0.7749060964150425
237,4,2,163,220,53.09088235294118,52.603882352941184,327.969,338.913,52.36488235294118,53.19088235294117,-0.023921299648160477
237,4,3,287,180,54.062027777777786,55.59602777777778,339.963,348.913,53.94502777777777,55.66002777777777,0.2482728893591266
237,4,4,538,180,57.274394444444425,61.256394444444425,349.963,358.913,57.270394444444435,61.258394444444434,0.33163836136734265
237,4,5,778,180,63.1877388888889,69.9307388888889,359.963,368.913,63.1877388888889,69.93373888888891,0.6813221722172281
237,4,6,1051,180,71.82121666666666,79.68921666666665,369.963,378.913,71.75321666666667,79.70121666666665,0.8487565737679194
237,4,7,1297,280,81.9504892857143,96.44648928571428,379.963,393.913,81.7954892857143,96.51948928571429,1.0865784209734735
213,5,1,0,300,60.47435666666664,61.65535666666668,491.98,506.929,60.47435666666664,66.58335666666667,-0.5249537949337777
213,5,2,163,221,-2.824872146118736,0.20612785388127008,424.932,435.93,-3.276872146118734,0.20612785388127008,0.3806108228532971
213,5,3,287,180,1.1590499999999793,6.518049999999988,436.98,445.929,1.0640499999999804,6.583049999999986,0.7314082425857394
213,5,4,538,180,7.94135,15.728349999999978,446.979,455.929,7.819349999999986,15.728349999999978,0.7895829053320222
213,5,5,778,180,17.448049999999995,26.938050000000004,456.98,465.93,17.36805000000001,26.93905000000001,1.054346861255124
213,5,6,1051,180,28.474422222222216,39.315422222222224,466.979,475.929,28.474422222222216,39.39942222222223,1.1838484241013958
213,5,7,1297,280,41.15508928571427,58.474089285714285,476.98,490.929,41.103089285714276,58.474089285714285,1.2466468583041184
blank,1,1,0,300,0.12333666666665977,-0.10766333333333478,72.955,87.905,-0.23066333333335365,0.31733666666664817,-0.003016665460772271
blank,1,2,163,279,-0.00908602150536808,-0.2210860215053856,0,13.905,-0.3080860215053747,0.3149139784946158,-0.025438262926003475
blank,1,3,287,180,0.11868888888889728,-0.2363111111111209,14.955,23.905,-0.2363111111111209,0.34168888888888205,-0.02162811512811572
blank,1,4,538,200,0.08376499999999965,-0.24723500000001764,24.955,34.905,-0.36123499999999353,0.30576500000000806,-0.0392866059216736
blank,1,5,778,180,0.11617222222221812,-0.2058277777777846,35.955,44.905,-0.3348277777777753,0.2831722222222197,-0.04905375575316108
blank,1,6,1051,200,0.33266499999999155,-0.3493349999999964,45.955,55.905,-0.4223350000000039,0.38866500000000315,-0.06955391885698033
blank,1,7,1297,300,0.18120666666666807,-0.4067933333333258,56.955,71.905,-0.5017933333333247,0.3712066666666658,-0.04065464922020917
209,2,1,0,301,76.00230666666667,73.87930666666668,183.922,198.922,73.87930666666668,78.34630666666666,-0.4385762890571884
209,2,2,163,275,39.76385767790262,42.645857677902626,111.939,125.921,39.744857677902644,42.88885767790262,0.21576945215338056
209,2,3,287,181,44.88883333333331,46.98383333333331,126.922,135.922,44.76883333333333,46.98383333333331,0.21959478110279765
209,2,4,538,181,48.80271666666667,51.89771666666667,136.921,145.922,48.78671666666668,51.89771666666667,0.2898152048443459
209,2,5,778,201,53.605819999999994,57.70381999999998,146.921,156.921,53.482820000000004,57.72381999999999,0.4193324334384878
209,2,6,1051,181,59.52275,63.467749999999995,157.921,166.921,59.52275,63.709749999999985,0.4442388889165237
209,2,7,1297,301,66.45345333333333,73.05445333333333,167.922,182.922,66.26145333333332,73.09345333333334,0.4491526636217322
205,3,1,0,300,24.083163333333317,20.979163333333332,295.939,310.889,20.979163333333332,26.74816333333331,-0.5904121496159533
205,3,2,163,226,-12.768451327433638,-12.430451327433644,222.635,233.888,-13.076451327433631,-12.266451327433629,0.05590052100510219
205,3,3,287,280,-9.218910714285698,-7.443910714285693,234.938,248.888,-9.345910714285708,-7.358910714285713,0.17223899582470803
205,3,4,538,180,-4.328233333333344,-3.2752333333333468,249.938,258.888,-4.426233333333329,-2.9672333333333256,0.2615018195363008
205,3,5,778,180,-1.2599333333333504,3.8830666666666502,259.938,268.888,-1.2599333333333504,3.9440666666666573,0.456530468689047
205,3,6,1051,180,5.899938888888897,10.230938888888886,269.938,278.888,5.789938888888884,10.458938888888895,0.48641075676753154
205,3,7,1297,500,7.389764000000014,20.196764,269.938,294.889,7.279764,20.196764,0.4675175805362174
247,4,1,0,300,138.91565333333332,134.75665333333333,394.938,409.888,134.62365333333335,146.57865333333334,-1.258369474120893
247,4,2,163,219,51.988882352941175,55.151882352941186,327.98,338.888,51.603882352941184,55.28388235294116,0.331926880907632
247,4,3,287,180,56.91602777777777,62.21802777777779,339.938,348.888,56.897027777777794,62.21802777777779,0.3779188329079335
247,4,4,538,180,64.54739444444445,73.84539444444445,349.938,358.889,64.33039444444444,73.84539444444445,0.8785141935601763
247,4,5,778,180,75.96973888888891,88.94173888888889,359.938,368.889,75.96973888888891,88.94173888888889,1.4716426361840618
247,4,6,1051,180,91.67121666666665,106.08621666666664,369.938,378.888,91.67121666666665,106.08621666666664,1.5811762976687889
247,4,7,1297,280,109.20648928571427,135.6254892857143,379.938,393.889,109.20648928571427,135.6254892857143,1.8948351966329255
248,5,1,0,300,119.25235666666666,120.32535666666664,491.939,506.889,119.25235666666666,133.5443566666667,-1.415905613578863
248,5,2,163,220,-2.6728721461187206,1.8391278538812799,424.931,435.889,-3.3388721461187174,1.8671278538812714,0.6002704535491054
248,5,3,287,180,3.056049999999999,11.639049999999997,436.938,445.888,2.934049999999985,11.639049999999997,1.2234204758941376
248,5,4,538,180,13.403349999999989,26.967349999999982,446.938,455.888,13.349349999999987,26.967349999999982,1.243428990895961
248,5,5,778,180,29.642050000000012,48.38505000000001,456.938,465.888,29.642050000000012,48.38505000000001,1.9718372421222132
248,5,6,1051,180,51.38742222222223,73.24342222222222,466.938,475.889,51.38742222222223,73.24342222222222,2.31781138999561
248,5,7,1297,280,76.68608928571427,115.64008928571428,476.939,490.888,76.68608928571427,115.64008928571428,2.803641349144612
28,1,1,0,301,82.18233666666663,85.43833666666666,72.898,87.898,82.07633666666663,91.02033666666665,-0.7499499886608422
28,1,2,163,279,12.743913978494618,14.617913978494613,0,13.898,12.556913978494606,14.747913978494609,0.17112548750727774
28,1,3,287,181,15.267688888888898,18.631688888888903,14.898,23.898,15.152688888888889,18.631688888888903,0.2775142105589022
28,1,4,538,201,19.601765,28.221765000000005,24.898,34.899,19.459765000000004,28.221765000000005,0.7173136940183203
28,1,5,778,181,29.42217222222223,40.41417222222222,35.899,44.898,29.42217222222223,40.41417222222222,1.19353968146457
