Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
619375,21/1/24 8:14:49,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,189.994,μmol/L,23.701,°C,1017.000,hPa,Humid,35,0,,0,22.468,86215,205499.36,18.20,29.44,#N/A
619377,21/1/24 8:14:52,0.047,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,189.681,μmol/L,23.709,°C,1017.000,hPa,Humid,35,0,,0,22.484,86269,205497.74,18.20,29.44,#N/A
619381,21/1/24 8:14:55,0.097,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,189.295,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.506,86331,205488.82,18.20,29.44,#N/A
619384,21/1/24 8:14:58,0.147,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,189.044,μmol/L,23.715,°C,1017.000,hPa,Humid,35,0,,0,22.520,86389,205497.84,18.20,29.44,#N/A
619392,21/1/24 8:15:01,0.197,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,188.779,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.537,86443,205496.95,18.20,29.44,#N/A
619400,21/1/24 8:15:04,0.247,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,188.495,μmol/L,23.736,°C,1017.000,hPa,Humid,35,0,,0,22.546,86482,205486.55,18.20,29.44,#N/A
619409,21/1/24 8:15:07,0.297,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,188.326,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.564,86523,205493.56,18.20,29.44,#N/A
619418,21/1/24 8:15:11,0.372,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,188.067,μmol/L,23.705,°C,1017.000,hPa,Humid,35,0,,0,22.582,86585,205493.97,18.20,29.44,#N/A
619428,21/1/24 8:15:13,0.397,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,188.030,μmol/L,23.705,°C,1017.000,hPa,Humid,35,0,,0,22.584,86597,205487.09,18.20,29.44,#N/A
619440,21/1/24 8:15:16,0.447,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.801,μmol/L,23.717,°C,1017.000,hPa,Humid,35,0,,0,22.594,86639,205487.43,18.20,29.44,#N/A
619450,21/1/24 8:15:19,0.497,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.696,μmol/L,23.706,°C,1017.000,hPa,Humid,35,0,,0,22.604,86667,205477.32,18.20,29.44,#N/A
619459,21/1/24 8:15:22,0.547,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.482,μmol/L,23.714,°C,1017.000,hPa,Humid,35,0,,0,22.614,86726,205480.11,18.20,29.44,#N/A
619469,21/1/24 8:15:25,0.597,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.421,μmol/L,23.716,°C,1017.000,hPa,Humid,35,0,,0,22.617,86763,205481.67,18.20,29.44,#N/A
619478,21/1/24 8:15:28,0.647,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.334,μmol/L,23.708,°C,1017.000,hPa,Humid,35,0,,0,22.625,86787,205468.93,18.20,29.44,#N/A
619489,21/1/24 8:15:31,0.697,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.185,μmol/L,23.711,°C,1017.000,hPa,Humid,35,0,,0,22.633,86802,205473.61,18.20,29.44,#N/A
619500,21/1/24 8:15:34,0.747,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.014,μmol/L,23.727,°C,1017.000,hPa,Humid,35,0,,0,22.638,86818,205478.44,18.20,29.44,#N/A
619509,21/1/24 8:15:37,0.797,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,187.047,μmol/L,23.703,°C,1017.000,hPa,Humid,35,0,,0,22.644,86836,205470.18,18.20,29.44,#N/A
619519,21/1/24 8:15:40,0.847,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.969,μmol/L,23.705,°C,1017.000,hPa,Humid,35,0,,0,22.648,86860,205468.54,18.20,29.44,#N/A
619529,21/1/24 8:15:43,0.897,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.974,μmol/L,23.704,°C,1017.000,hPa,Humid,35,0,,0,22.648,86875,205463.65,18.20,29.44,#N/A
619539,21/1/24 8:15:46,0.947,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.745,μmol/L,23.710,°C,1017.000,hPa,Humid,35,0,,0,22.660,86892,205467.44,18.20,29.44,#N/A
619549,21/1/24 8:15:49,0.997,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.744,μmol/L,23.713,°C,1017.000,hPa,Humid,35,0,,0,22.659,87377,205461.13,18.20,29.44,#N/A
619558,21/1/24 8:15:52,1.047,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.737,μmol/L,23.709,°C,1017.000,hPa,Humid,35,0,,0,22.661,86865,205455.87,18.20,29.44,#N/A
619570,21/1/24 8:15:55,1.097,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.653,μmol/L,23.709,°C,1017.000,hPa,Humid,35,0,,0,22.666,87194,205469.98,18.20,29.44,#N/A
619578,21/1/24 8:15:58,1.147,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.627,μmol/L,23.708,°C,1017.000,hPa,Humid,35,0,,0,22.668,87246,205457.83,18.20,29.44,#N/A
619590,21/1/24 8:16:01,1.197,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.536,μmol/L,23.715,°C,1017.000,hPa,Humid,35,0,,0,22.671,87263,205439.48,18.20,29.44,#N/A
619599,21/1/24 8:16:04,1.247,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.580,μmol/L,23.704,°C,1017.000,hPa,Humid,35,0,,0,22.672,87287,205450.99,18.20,29.44,#N/A
619608,21/1/24 8:16:07,1.296,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.531,μmol/L,23.695,°C,1017.000,hPa,Humid,35,0,,0,22.678,87302,205453.90,18.20,29.44,#N/A
619619,21/1/24 8:16:10,1.347,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.600,μmol/L,23.700,°C,1017.000,hPa,Humid,35,0,,0,22.672,87311,205444.39,18.20,29.44,#N/A
619630,21/1/24 8:16:13,1.397,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.293,μmol/L,23.723,°C,1017.000,hPa,Humid,35,0,,0,22.683,87328,205449.14,18.20,29.44,#N/A
619640,21/1/24 8:16:16,1.447,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.421,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.679,87314,205440.42,18.20,29.44,#N/A
619650,21/1/24 8:16:19,1.497,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.439,μmol/L,23.709,°C,1017.000,hPa,Humid,35,0,,0,22.679,87328,205438.94,18.20,29.44,#N/A
619659,21/1/24 8:16:22,1.547,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.359,μmol/L,23.723,°C,1017.000,hPa,Humid,35,0,,0,22.679,87338,205440.55,18.20,29.44,#N/A
619669,21/1/24 8:16:25,1.597,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.362,μmol/L,23.708,°C,1017.000,hPa,Humid,35,0,,0,22.684,87325,205435.54,18.20,29.44,#N/A
619680,21/1/24 8:16:28,1.647,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.492,μmol/L,23.696,°C,1017.000,hPa,Humid,35,0,,0,22.680,87328,205431.41,18.20,29.44,#N/A
619690,21/1/24 8:16:31,1.697,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.353,μmol/L,23.718,°C,1017.000,hPa,Humid,35,0,,0,22.681,87334,205413.26,18.20,29.44,#N/A
619699,21/1/24 8:16:34,1.747,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.367,μmol/L,23.710,°C,1017.000,hPa,Humid,35,0,,0,22.683,87344,205417.08,18.20,29.44,#N/A
619709,21/1/24 8:16:37,1.797,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.311,μmol/L,23.711,°C,1017.000,hPa,Humid,35,0,,0,22.686,87336,205417.76,18.20,29.44,#N/A
619719,21/1/24 8:16:40,1.847,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.242,μmol/L,23.715,°C,1017.000,hPa,Humid,35,0,,0,22.689,87328,205420.45,18.20,29.44,#N/A
619730,21/1/24 8:16:43,1.897,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.271,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.688,87332,205416.55,18.20,29.44,#N/A
619739,21/1/24 8:16:46,1.947,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.334,μmol/L,23.701,°C,1017.000,hPa,Humid,35,0,,0,22.688,87325,205417.54,18.20,29.44,#N/A
619749,21/1/24 8:16:49,1.997,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.237,μmol/L,23.719,°C,1017.000,hPa,Humid,35,0,,0,22.688,87333,205413.74,18.20,29.44,#N/A
619759,21/1/24 8:16:52,2.047,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.140,μmol/L,23.718,°C,1017.000,hPa,Humid,35,0,,0,22.694,87343,205410.19,18.20,29.44,#N/A
619769,21/1/24 8:16:55,2.097,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.175,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.694,87351,205411.70,18.20,29.44,#N/A
619779,21/1/24 8:16:58,2.147,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.150,μmol/L,23.716,°C,1017.000,hPa,Humid,35,0,,0,22.694,87347,205410.61,18.20,29.44,#N/A
619789,21/1/24 8:17:01,2.197,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.144,μmol/L,23.724,°C,1017.000,hPa,Humid,35,0,,0,22.692,87352,205403.69,18.20,29.44,#N/A
619799,21/1/24 8:17:04,2.246,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.184,μmol/L,23.710,°C,1017.000,hPa,Humid,35,0,,0,22.694,87351,205407.86,18.20,29.44,#N/A
619808,21/1/24 8:17:07,2.297,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.291,μmol/L,23.700,°C,1017.000,hPa,Humid,35,0,,0,22.691,87217,205401.19,18.20,29.44,#N/A
619820,21/1/24 8:17:10,2.347,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.122,μmol/L,23.719,°C,1017.000,hPa,Humid,35,0,,0,22.695,87282,205398.07,18.20,29.44,#N/A
619830,21/1/24 8:17:13,2.397,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.117,μmol/L,23.716,°C,1017.000,hPa,Humid,35,0,,0,22.696,87313,205406.90,18.20,29.44,#N/A
619839,21/1/24 8:17:16,2.447,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.093,μmol/L,23.718,°C,1017.000,hPa,Humid,35,0,,0,22.697,87316,205389.09,18.20,29.44,#N/A
619850,21/1/24 8:17:19,2.497,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.176,μmol/L,23.712,°C,1017.000,hPa,Humid,35,0,,0,22.694,87307,205389.39,18.20,29.44,#N/A
619860,21/1/24 8:17:22,2.547,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.190,μmol/L,23.709,°C,1017.000,hPa,Humid,35,0,,0,22.694,87309,205381.95,18.20,29.44,#N/A
619870,21/1/24 8:17:25,2.597,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.209,μmol/L,23.703,°C,1017.000,hPa,Humid,35,0,,0,22.695,87300,205379.04,18.20,29.44,#N/A
619879,21/1/24 8:17:28,2.647,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.168,μmol/L,23.704,°C,1017.000,hPa,Humid,35,0,,0,22.697,87321,205387.51,18.20,29.44,#N/A
619890,21/1/24 8:17:31,2.697,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.082,μmol/L,23.711,°C,1017.000,hPa,Humid,35,0,,0,22.700,87303,205384.96,18.20,29.44,#N/A
619899,21/1/24 8:17:34,2.747,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,186.133,μmol/L,23.714,°C,1017.000,hPa,Humid,35,0,,0,22.696,87314,205373.78,18.20,29.44,#N/A
