Colony_ID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope,Avg_Blank_Slope,Blank_Corrected_Slope
27,3,1,0,415,169.01,153.807,93.235,113.941,153.807,169.01,-0.42270642395316815,0.015780983432084797,-0.43848740738525294
27,3,2,150,180,169.524,168.551,0,8.957,166.831,169.524,0.3095695901803587,0.040988229070211664,0.268581361110147
27,3,3,275,201,168.793,174.447,9.957,19.957,168.793,174.447,0.6117762206231976,0.027247842848082356,0.5845283777751152
27,3,4,530,201,175.139,182.705,20.957,30.958,175.128,182.705,0.7982333250127263,0.013602946642685836,0.7846303783700405
27,3,5,730,161,183.49,190.385,31.958,39.958,183.49,190.385,0.8816134819420244,9.180493004173838e-4,0.880695432641607
27,3,6,945,181,191.386,199.857,40.958,49.957,191.32,199.923,0.9599819222956505,-0.011676276127608137,0.9716581984232586
27,3,7,1190,250,200.735,213.779,50.957,63.991,200.735,213.779,0.9729895618297043,-0.023837521393898328,0.9968270832236026
