"","Colony_ID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","Date","Project","Timepoint","Run.y","Chamber","Species","Phenotype","Chamber_Volume_mL","Notes","...11","...12","...13","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Chamber_Volume_L","Slope_norm"
"86","211",2,2,150,194,182.976,184.431,132.051,141.702,182.954,184.603,0.161935721671466,0.0409882290702117,0.120947492601255,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,0.372393192103221
"87","211",2,3,275,181,184.818,187.028,142.702,151.702,184.665,187.028,0.253521483979543,0.0272478428480824,0.226273641131461,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,0.696688800218166
"88","211",2,4,530,181,187.391,190.429,152.702,161.702,187.156,190.429,0.361226666387195,0.0136029466426858,0.34762371974451,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,1.07032154087923
"89","211",2,5,730,181,190.768,194.387,162.702,171.702,190.756,194.414,0.404285614924323,0.000918049300417384,0.403367565623905,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,1.24195493534385
"90","211",2,6,945,181,194.865,198.379,172.702,181.701,194.734,198.379,0.406112560165414,-0.0116762761276081,0.417788836293023,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,1.28635753438212
"91","211",2,7,1190,389,198.712,205.949,182.702,202.102,198.712,205.949,0.364836401440004,-0.0238375213938983,0.388673922833902,2023-09-14,"CAREER - Phys","September_2023",2,8,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,77,1.251,1.455,0.204,4.79381747209732,0.246,1.19671371186323
"92","212",2,1,0,476,185.908,180.643,221.824,245.574,180.592,185.908,-0.209040749426861,0.0157809834320848,-0.224821732858945,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,-0.916964665978231
"93","212",2,2,150,191,187.192,188.153,132.099,141.591,186.868,188.22,0.129319620682631,0.0409882290702117,0.0883313916124196,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,0.360271064435272
"94","212",2,3,275,180,188.287,190.137,142.642,151.591,188.188,190.137,0.197292229215073,0.0272478428480824,0.17004438636699,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,0.693548136844532
"95","212",2,4,530,180,190.269,192.706,152.641,161.591,190.269,192.76,0.275285855005508,0.0136029466426858,0.261682908362822,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,1.06730776250033
"96","212",2,5,730,180,192.905,195.631,162.641,171.591,192.905,195.641,0.304756282780831,0.000918049300417384,0.303838233480414,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,1.23924373650115
"97","212",2,6,945,180,195.903,198.583,172.641,181.591,195.815,198.709,0.307480752898965,-0.0116762761276081,0.319157029026573,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,1.30172343569458
"98","212",2,7,1190,390,199.023,204.616,182.642,202.091,198.876,204.668,0.290070668663243,-0.0238375213938983,0.313908190057141,2023-09-14,"CAREER - Phys","September_2023",2,10,"Montipora capitata","Resistant",246,NA,NA,NA,NA,78,1.102,1.256,0.154,3.61886220932837,0.246,1.28031536356929
"99","214",1,1,0,529,182.786,182.068,79.251,105.654,176.652,182.788,-0.218739886134022,0.0157809834320848,-0.234520869566107,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,-0.601253583347349
"100","214",1,2,150,94,184.973,185.298,0,4.654,184.808,185.471,0.111392173103538,0.0409882290702117,0.0704039440333258,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,0.18049832285775
"101","214",1,3,275,181,185.613,188.382,5.654,14.654,185.463,188.452,0.333441478455421,0.0272478428480824,0.306193635607339,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,0.785004852436686
"102","214",1,4,530,181,188.882,193.142,15.654,24.654,188.816,193.142,0.490817533758317,0.0136029466426858,0.477214587115632,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,1.22346033024588
"103","214",1,5,730,181,193.67,198.31,25.654,34.654,193.447,198.399,0.563612575203213,0.000918049300417384,0.562694525902795,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,1.4426097799097
"104","214",1,6,945,181,198.964,203.657,35.654,44.654,198.85,203.657,0.520056280355823,-0.0116762761276081,0.531732556483431,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,1.36323093786752
"105","214",1,7,1190,216,204.145,209.256,45.654,56.404,204.127,209.401,0.489019980216011,-0.0238375213938983,0.512857501609909,2023-09-14,"CAREER - Phys","September_2023",1,9,"Montipora capitata","Resistant",245,NA,NA,NA,NA,79,1.324,1.568,0.244,5.73378168231248,0.245,1.31483995927538
"106","219",1,1,0,536,191.339,221.313,79.082,105.827,186.149,221.634,-0.140064855094023,0.0157809834320848,-0.155845838526108,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,-0.758823078200646
"107","219",1,2,150,98,192.275,192.555,0,4.844,192.085,192.555,0.0532051209523102,0.0409882290702117,0.0122168918820985,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,0.0594848062142223
"108","219",1,3,275,180,192.357,193.784,5.894,14.844,192.335,193.864,0.16435616743983,0.0272478428480824,0.137108324591747,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,0.667588957764912
"109","219",1,4,530,180,193.996,195.759,15.893,24.843,193.91,195.908,0.231965259204163,0.0136029466426858,0.218362312561477,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,1.06321967752224
"110","219",1,5,730,180,196.135,198.094,25.894,34.844,196.041,198.198,0.236788706970987,0.000918049300417384,0.235870657670569,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,1.14846889851864
"111","219",1,6,945,180,198.403,200.565,35.894,44.844,198.352,200.661,0.234618440505389,-0.0116762761276081,0.246294716632997,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,1.19922428976952
"112","219",1,7,1190,213,200.855,203.206,45.894,56.493,200.695,203.346,0.224699217764207,-0.0238375213938983,0.248536739158105,2023-09-14,"CAREER - Phys","September_2023",1,5,"Montipora capitata","Susceptible",246,NA,NA,NA,NA,80,0.918,1.047,0.129,3.03138457794389,0.246,1.21014083685212
"113","220",1,1,0,542,214.362,250.366,79.773,106.817,203.423,252.807,-0.406468990458363,0.0157809834320848,-0.422249973890448,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,-1.05656356677985
"114","220",1,2,150,117,218.439,219.084,0,5.8,218.357,219.239,0.119974563541538,0.0409882290702117,0.0789863344713266,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,0.197641417255701
"115","220",1,3,275,180,219.295,222.166,6.85,15.8,219.235,222.281,0.347901780543195,0.0272478428480824,0.320653937695112,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,0.802347635434195
"116","220",1,4,530,180,222.606,227.099,16.85,25.8,222.492,227.218,0.540609781933506,0.0136029466426858,0.52700683529082,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,1.31868858743066
"117","220",1,5,730,180,227.97,233.43,26.85,35.8,227.838,233.58,0.633775623338486,0.000918049300417384,0.632857574038069,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,1.58355073306123
"118","220",1,6,945,180,234.206,239.977,36.851,45.801,234.206,240.006,0.646390988104281,-0.0116762761276081,0.658067264231889,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,1.64663099791759
"119","220",1,7,1190,205,240.645,247.386,46.85,57.05,240.645,247.456,0.663051834900008,-0.0238375213938983,0.686889356293907,2023-09-14,"CAREER - Phys","September_2023",1,1,"Montipora capitata","Resistant",245,"Chamber vol for Sept 2023 from https://docs.google.com/spreadsheets/d/1ER5cb2uHWlQ6L5Ifs1Rq18BrPqLYbu8kD4qvk5cz5Ts/edit?gid=0#gid=0; SA for Sept 2023 from Phys_T0_frags_20230914_mesh_measure",NA,NA,NA,81,2.053,2.303,0.25,5.87477631384475,0.245,1.71875029756023
"120","221",1,1,0,538,144.029,167.223,79.105,105.964,138.807,167.674,-0.170895856354076,0.0157809834320848,-0.186676839786161,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,-0.615868879881294
"121","221",1,2,150,101,146.363,146.712,0,4.997,146.323,146.787,0.0788236661775689,0.0409882290702117,0.0378354371073572,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,0.124823562996992
"122","221",1,3,275,181,146.759,148.637,5.996,14.997,146.759,148.637,0.212989830311948,0.0272478428480824,0.185741987463866,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,0.612784691970003
"123","221",1,4,530,181,148.747,151.202,15.997,24.997,148.717,151.235,0.281310574682157,0.0136029466426858,0.267707628039472,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,0.883198993539905
"124","221",1,5,730,181,151.407,154.24,25.997,34.997,151.407,154.271,0.288784532659195,0.000918049300417384,0.287866483358777,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,0.949705431400175
"125","221",1,6,945,181,154.549,157.535,35.997,44.997,154.549,157.535,0.312908973237377,-0.0116762761276081,0.324585249364985,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,1.07084496492116
"126","221",1,7,1190,212,157.905,161.184,45.997,56.547,157.801,161.484,0.322002830290341,-0.0238375213938983,0.345840351684239,2023-09-14,"CAREER - Phys","September_2023",1,3,"Montipora capitata","Susceptible",245.5,NA,NA,NA,NA,82,1.688,1.878,0.19,4.46482999852201,0.2455,1.14096805074217
"127","225",5,1,0,600,183.322,170.931,403.494,433.441,170.931,183.322,-0.378947374481755,0.0157809834320848,-0.394728357913839,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,-1.22239894581409
"128","225",5,2,150,167,175.899,176.202,310.507,318.807,175.614,176.202,0.0481088856848584,0.0409882290702117,0.0071206566146467,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,0.0220513245748314
"129","225",5,3,275,180,176.061,178.555,319.858,328.808,176.061,178.639,0.314501345318515,0.0272478428480824,0.287253502470433,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,0.889569678897782
"130","225",5,4,530,240,178.987,185.358,329.858,341.807,178.987,185.406,0.59471911631757,0.0136029466426858,0.581116169674884,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,1.7996066889148
"131","225",5,5,730,180,186.074,192.427,342.858,351.808,186.007,192.427,0.733901497418011,0.000918049300417384,0.732983448117594,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,2.26991088001258
"132","225",5,6,945,180,193.431,200.115,352.858,361.808,193.164,200.115,0.764772049747726,-0.0116762761276081,0.776448325875334,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,2.40451337229817
"133","225",5,7,1190,279,200.922,212.48,362.858,376.758,200.922,212.577,0.840884670179014,-0.0238375213938983,0.864722191572913,2023-09-15,"CAREER - Phys","September_2023",5,8,"Porites compressa","Susceptible",245,NA,NA,NA,NA,83,1.489,1.691,0.202,4.74681926158656,0.245,2.67788081147063
"134","226",3,1,0,420,185.554,175.604,92.708,113.662,175.604,185.634,-0.470405408415083,0.0157809834320848,-0.486186391847168,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,-1.41539864597178
"135","226",3,2,150,174,189.907,191.076,0,8.645,189.432,191.076,0.178459688978617,0.0409882290702117,0.137471459908405,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,0.400210539572826
"136","226",3,3,275,200,191.299,196.276,9.695,19.645,191.168,196.335,0.55042940080521,0.0272478428480824,0.523181557957127,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,1.52309994921187
"137","226",3,4,530,200,196.815,205.64,20.695,30.645,196.815,205.64,0.920271246340172,0.0136029466426858,0.906668299697487,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,2.6395166653302
"138","226",3,5,730,160,206.567,215.148,31.695,39.645,206.567,215.148,1.10673371385441,0.000918049300417384,1.105815664554,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,3.21927972594536
"139","226",3,6,945,180,216.216,227.218,40.695,49.645,216.216,227.218,1.21587230518527,-0.0116762761276081,1.22754858131288,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,3.57367180363411
"140","226",3,7,1190,259,228.358,245.895,50.695,63.945,228.358,245.933,1.3679471103609,-0.0238375213938983,1.3917846317548,2023-09-15,"CAREER - Phys","September_2023",3,1,"Porites compressa","Resistant",244,NA,NA,NA,NA,84,2.701,2.915,0.214,5.02880852465111,0.244,4.05180012502145
"141","233",4,1,0,592,172.961,161.439,245.197,274.754,161.318,172.961,-0.379269361982233,0.0157809834320848,-0.395050345414317,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,-1.02118185198822
"142","233",4,2,150,185,176.7,173.087,145.542,154.737,170.412,176.7,-0.389958159722393,0.0409882290702117,-0.430946388792605,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,-1.11397100780491
"143","233",4,3,275,200,173.932,174.5,155.786,165.737,173.932,179.13,-0.285526685819997,0.0272478428480824,-0.312774528668079,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,-0.808503716418811
"144","233",4,4,530,220,174.997,182.019,166.787,177.736,174.997,182.019,0.660770732609332,0.0136029466426858,0.647167785966646,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,1.67289057177618
"145","233",4,5,730,180,182.603,189.276,178.787,187.736,182.603,189.276,0.760967894661787,0.000918049300417384,0.760049845361369,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,1.96468404014551
"146","233",4,6,945,180,190.141,197.651,188.787,197.736,190.073,197.688,0.899901618322755,-0.0116762761276081,0.911577894450363,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,2.3563751134303
"147","233",4,7,1190,297,198.513,212.343,198.786,213.586,198.513,212.343,0.931075053001701,-0.0238375213938983,0.954912574395599,2023-09-15,"CAREER - Phys","September_2023",4,9,"Porites compressa","Susceptible",245,NA,NA,NA,NA,85,2.114,2.356,0.242,5.68678347180172,0.245,2.46839270621428
"148","234",4,1,0,594,139.415,128.17,245.207,274.863,128.149,139.436,-0.400596682971079,0.0157809834320848,-0.416377666403164,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,-1.06313239217783
"149","234",4,2,150,188,136.718,137.835,145.554,154.897,135.947,137.93,0.252051174588414,0.0409882290702117,0.211062945518203,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,0.538904634600646
"150","234",4,3,275,201,138.136,143.551,155.896,165.897,138.05,143.555,0.603742738129549,0.0272478428480824,0.576494895281467,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,1.47195790397042
"151","234",4,4,530,221,144.23,154.655,166.897,177.897,144.23,154.655,1.00815853072361,0.0136029466426858,0.99455558408092,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,2.53938753822109
"152","234",4,5,730,181,155.648,166.467,178.896,187.896,155.648,166.467,1.22924430999953,0.000918049300417384,1.22832626069912,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,3.13627156613024
"153","234",4,6,945,181,167.745,179.817,188.896,197.897,167.745,179.817,1.36705978899606,-0.0116762761276081,1.37873606512367,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,3.52031122072124
"154","234",4,7,1190,295,181.139,202.036,198.897,213.597,181.139,202.036,1.42366298560545,-0.0238375213938983,1.44750050699935,2023-09-15,"CAREER - Phys","September_2023",4,7,"Porites compressa","Resistant",244,NA,NA,NA,NA,86,2.614,2.858,0.244,5.73378168231249,0.244,3.69588669339147
"155","235",1,1,0,532,185.611,212.775,79.241,105.795,178.522,212.963,-0.290348123641458,0.0157809834320848,-0.306129107073542,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,-1.33529481799549
"156","235",1,2,150,97,189.89,190.124,0,4.796,189.75,190.173,0.0691398174586433,0.0409882290702117,0.0281515883884316,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,0.122793518240603
"157","235",1,3,275,180,190.064,192.409,5.846,14.795,190.052,192.511,0.302730942792555,0.0272478428480824,0.275483099944473,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,1.20162097396644
"158","235",1,4,530,180,192.775,196.684,15.846,24.795,192.724,196.841,0.460699669983107,0.0136029466426858,0.447096723340421,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,1.95017698096838
"159","235",1,5,730,180,197.207,202.302,25.846,34.795,197.207,202.5,0.539827042076616,0.000918049300417384,0.538908992776198,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,2.35064999961716
"160","235",1,6,945,180,203.026,209.031,35.845,44.796,203.026,209.031,0.661936546256705,-0.0116762761276081,0.673612822384313,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,2.93821035073611
"161","235",1,7,1190,213,209.598,217.386,45.845,56.445,209.598,217.386,0.719551499885567,-0.0238375213938983,0.743389021279465,2023-09-14,"CAREER - Phys","September_2023",1,6,"Porites compressa","Susceptible",246,NA,NA,NA,NA,87,1.083,1.227,0.144,3.38387115677458,0.246,3.2425649339863
"162","236",1,1,0,530,182.734,205.781,79.242,105.685,171.594,205.781,-0.314880455469836,0.0157809834320848,-0.33066143890192,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,-0.927565733659146
"163","236",1,2,150,95,186.369,187.183,0,4.701,186.29,187.183,0.161873661955902,0.0409882290702117,0.12088543288569,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,0.339105719783003
"164","236",1,3,275,181,187.262,190.353,5.701,14.702,187.146,190.353,0.355595871064769,0.0272478428480824,0.328348028216687,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,0.92107619412702
"165","236",1,4,530,181,190.599,195.007,15.702,24.702,190.599,195.007,0.503995218049004,0.0136029466426858,0.490392271406318,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,1.37563989474654
"166","236",1,5,730,181,195.612,200.65,25.702,34.702,195.482,200.65,0.576864390188937,0.000918049300417384,0.57594634088852,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,1.61563468667123
"167","236",1,6,945,181,201.076,206.624,35.702,44.701,201.076,206.771,0.620571228624223,-0.0116762761276081,0.632247504751831,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,1.77356973509466
"168","236",1,7,1190,215,207.294,214.456,45.702,56.402,207.294,214.456,0.655967475640216,-0.0238375213938983,0.679804997034114,2023-09-14,"CAREER - Phys","September_2023",1,8,"Porites compressa","Resistant",245,NA,NA,NA,NA,88,1.849,2.072,0.223,5.24030047194952,0.245,1.90697718764279
"169","237",2,1,0,470,186.456,174.724,222.362,245.812,174.724,186.456,-0.521027760346139,0.0157809834320848,-0.536808743778224,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,-1.17344968140104
"170","237",2,2,150,196,171.702,177.735,132.04,141.795,84.479,177.735,-24.625664164375,0.0409882290702117,-24.6666523934452,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,-53.9206481410757
