Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1106819,7/10/25 8:06:57,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.129,μmol/L,18.306,°C,1015.000,hPa,Humid,35,0,,0,22.026,67472,202346.49,18.20,29.44,#N/A
1106821,7/10/25 8:07:01,0.052,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.134,μmol/L,18.311,°C,1015.000,hPa,Humid,35,0,,0,22.024,67452,202333.51,18.20,29.44,#N/A
1106824,7/10/25 8:07:04,0.102,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.254,μmol/L,18.304,°C,1015.000,hPa,Humid,35,0,,0,22.021,67436,202337.18,18.20,29.44,#N/A
1106827,7/10/25 8:07:07,0.151,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.320,μmol/L,18.312,°C,1015.000,hPa,Humid,35,0,,0,22.015,67425,202334.69,18.20,29.44,#N/A
1106833,7/10/25 8:07:10,0.202,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.420,μmol/L,18.311,°C,1015.000,hPa,Humid,35,0,,0,22.011,67409,202323.25,18.20,29.44,#N/A
1106840,7/10/25 8:07:13,0.252,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.663,μmol/L,18.291,°C,1015.000,hPa,Humid,35,0,,0,22.007,67401,202321.47,18.20,29.44,#N/A
1106847,7/10/25 8:07:16,0.302,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.445,μmol/L,18.316,°C,1015.000,hPa,Humid,35,0,,0,22.008,67395,202321.87,18.20,29.44,#N/A
1106857,7/10/25 8:07:19,0.352,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.597,μmol/L,18.305,°C,1015.000,hPa,Humid,35,0,,0,22.005,67399,202322.87,18.20,29.44,#N/A
1106867,7/10/25 8:07:22,0.402,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.614,μmol/L,18.300,°C,1015.000,hPa,Humid,35,0,,0,22.006,67400,202315.99,18.20,29.44,#N/A
1106878,7/10/25 8:07:25,0.452,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.708,μmol/L,18.308,°C,1015.000,hPa,Humid,35,0,,0,21.999,67390,202320.93,18.20,29.44,#N/A
1106888,7/10/25 8:07:28,0.502,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.763,μmol/L,18.301,°C,1015.000,hPa,Humid,35,0,,0,21.999,67395,202310.09,18.20,29.44,#N/A
1106898,7/10/25 8:07:31,0.552,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.829,μmol/L,18.292,°C,1015.000,hPa,Humid,35,0,,0,21.999,67383,202302.13,18.20,29.44,#N/A
1106906,7/10/25 8:07:34,0.602,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.653,μmol/L,18.312,°C,1015.000,hPa,Humid,35,0,,0,22.000,67397,202316.43,18.20,29.44,#N/A
1106916,7/10/25 8:07:37,0.652,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.641,μmol/L,18.308,°C,1015.000,hPa,Humid,35,0,,0,22.002,67392,202308.84,18.20,29.44,#N/A
1106928,7/10/25 8:07:40,0.702,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.888,μmol/L,18.287,°C,1015.000,hPa,Humid,35,0,,0,21.998,67390,202304.11,18.20,29.44,#N/A
1106938,7/10/25 8:07:43,0.752,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.690,μmol/L,18.304,°C,1015.000,hPa,Humid,35,0,,0,22.001,67385,202302.53,18.20,29.44,#N/A
1106947,7/10/25 8:07:46,0.802,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,243.750,μmol/L,18.317,°C,1015.000,hPa,Humid,35,0,,0,21.994,67378,202295.57,18.20,29.44,#N/A
