Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1194891,8/10/25 8:10:06,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,252.532,μmol/L,18.248,°C,1015.000,hPa,Humid,35,0,,0,21.362,78621,177202.16,20.65,30.79,#N/A
1194897,8/10/25 8:10:10,0.051,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,252.592,μmol/L,18.237,°C,1015.000,hPa,Humid,35,0,,0,21.363,78575,177182.91,20.65,30.79,#N/A
1194903,8/10/25 8:10:13,0.101,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,252.819,μmol/L,18.235,°C,1015.000,hPa,Humid,35,0,,0,21.354,78551,177176.11,20.65,30.79,#N/A
1194911,8/10/25 8:10:16,0.151,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,252.779,μmol/L,18.252,°C,1015.000,hPa,Humid,35,0,,0,21.350,78529,177181.08,20.65,30.79,#N/A
1194920,8/10/25 8:10:19,0.201,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.148,μmol/L,18.232,°C,1015.000,hPa,Humid,35,0,,0,21.341,78511,177157.40,20.65,30.79,#N/A
1194928,8/10/25 8:10:22,0.251,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.084,μmol/L,18.246,°C,1015.000,hPa,Humid,35,0,,0,21.339,78498,177159.11,20.65,30.79,#N/A
1194938,8/10/25 8:10:25,0.301,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.207,μmol/L,18.251,°C,1015.000,hPa,Humid,35,0,,0,21.332,78468,177148.67,20.65,30.79,#N/A
1194949,8/10/25 8:10:28,0.352,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.532,μmol/L,18.227,°C,1015.000,hPa,Humid,35,0,,0,21.326,78456,177133.34,20.65,30.79,#N/A
1194958,8/10/25 8:10:31,0.401,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.470,μmol/L,18.250,°C,1015.000,hPa,Humid,35,0,,0,21.321,78455,177135.61,20.65,30.79,#N/A
1194968,8/10/25 8:10:34,0.451,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.449,μmol/L,18.241,°C,1015.000,hPa,Humid,35,0,,0,21.325,78438,177141.26,20.65,30.79,#N/A
1194978,8/10/25 8:10:37,0.501,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.578,μmol/L,18.248,°C,1015.000,hPa,Humid,35,0,,0,21.317,78429,177139.08,20.65,30.79,#N/A
1194988,8/10/25 8:10:40,0.551,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.530,μmol/L,18.251,°C,1015.000,hPa,Humid,35,0,,0,21.318,78409,177127.07,20.65,30.79,#N/A
1194998,8/10/25 8:10:43,0.601,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.769,μmol/L,18.251,°C,1015.000,hPa,Humid,35,0,,0,21.308,78403,177128.71,20.65,30.79,#N/A
1195009,8/10/25 8:10:46,0.652,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.781,μmol/L,18.246,°C,1015.000,hPa,Humid,35,0,,0,21.309,78398,177122.22,20.65,30.79,#N/A
1195018,8/10/25 8:10:49,0.701,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.779,μmol/L,18.238,°C,1015.000,hPa,Humid,35,0,,0,21.312,78396,177119.84,20.65,30.79,#N/A
1195028,8/10/25 8:10:52,0.751,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.818,μmol/L,18.244,°C,1015.000,hPa,Humid,35,0,,0,21.308,78390,177098.13,20.65,30.79,#N/A
1195038,8/10/25 8:10:55,0.801,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.978,μmol/L,18.251,°C,1015.000,hPa,Humid,35,0,,0,21.299,78385,177118.59,20.65,30.79,#N/A
1195048,8/10/25 8:10:58,0.852,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.829,μmol/L,18.255,°C,1015.000,hPa,Humid,35,0,,0,21.304,78381,177111.04,20.65,30.79,#N/A
1195058,8/10/25 8:11:01,0.901,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.846,μmol/L,18.250,°C,1015.000,hPa,Humid,35,0,,0,21.305,78386,177101.36,20.65,30.79,#N/A
1195069,8/10/25 8:11:04,0.951,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,253.887,μmol/L,18.248,°C,1015.000,hPa,Humid,35,0,,0,21.304,78389,177100.05,20.65,30.79,#N/A
