Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1106822,7/10/25 8:07:03,0.000,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.701,μmol/L,18.374,°C,1014.000,hPa,Humid,73,0,,0,20.973,21409,202341.77,19.25,48.04,#N/A
1106826,7/10/25 8:07:06,0.046,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.426,μmol/L,18.358,°C,1014.000,hPa,Humid,73,0,,0,20.993,21395,202344.77,19.25,48.04,#N/A
1106831,7/10/25 8:07:09,0.096,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.581,μmol/L,18.362,°C,1014.000,hPa,Humid,73,0,,0,20.983,21398,202351.48,19.25,48.04,#N/A
1106837,7/10/25 8:07:12,0.145,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.554,μmol/L,18.374,°C,1014.000,hPa,Humid,73,0,,0,20.981,21401,202356.97,19.25,48.04,#N/A
1106843,7/10/25 8:07:15,0.196,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.504,μmol/L,18.367,°C,1014.000,hPa,Humid,73,0,,0,20.986,21394,202353.60,19.25,48.04,#N/A
1106854,7/10/25 8:07:18,0.246,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.644,μmol/L,18.354,°C,1014.000,hPa,Humid,73,0,,0,20.982,21393,202352.33,19.25,48.04,#N/A
1106863,7/10/25 8:07:21,0.296,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.813,μmol/L,18.363,°C,1014.000,hPa,Humid,73,0,,0,20.970,21395,202351.57,19.25,48.04,#N/A
1106873,7/10/25 8:07:24,0.346,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.315,μmol/L,18.365,°C,1014.000,hPa,Humid,73,0,,0,20.997,21388,202342.22,19.25,48.04,#N/A
1106883,7/10/25 8:07:27,0.396,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.542,μmol/L,18.366,°C,1014.000,hPa,Humid,73,0,,0,20.984,21389,202347.92,19.25,48.04,#N/A
1106893,7/10/25 8:07:30,0.446,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.602,μmol/L,18.375,°C,1014.000,hPa,Humid,73,0,,0,20.978,21384,202342.01,19.25,48.04,#N/A
1106904,7/10/25 8:07:33,0.496,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.666,μmol/L,18.373,°C,1014.000,hPa,Humid,73,0,,0,20.975,21383,202341.71,19.25,48.04,#N/A
1106912,7/10/25 8:07:36,0.545,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.502,μmol/L,18.367,°C,1014.000,hPa,Humid,73,0,,0,20.986,21388,202345.78,19.25,48.04,#N/A
1106922,7/10/25 8:07:39,0.596,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.678,μmol/L,18.378,°C,1014.000,hPa,Humid,73,0,,0,20.973,21386,202339.95,19.25,48.04,#N/A
1106933,7/10/25 8:07:42,0.646,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.699,μmol/L,18.374,°C,1014.000,hPa,Humid,73,0,,0,20.973,21386,202345.14,19.25,48.04,#N/A
1106942,7/10/25 8:07:45,0.696,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.836,μmol/L,18.372,°C,1014.000,hPa,Humid,73,0,,0,20.966,21377,202335.54,19.25,48.04,#N/A
1106952,7/10/25 8:07:48,0.746,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.522,μmol/L,18.367,°C,1014.000,hPa,Humid,73,0,,0,20.985,21371,202335.51,19.25,48.04,#N/A
1106964,7/10/25 8:07:51,0.796,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.626,μmol/L,18.374,°C,1014.000,hPa,Humid,73,0,,0,20.977,21375,202330.32,19.25,48.04,#N/A
1106973,7/10/25 8:07:54,0.846,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.590,μmol/L,18.384,°C,1014.000,hPa,Humid,73,0,,0,20.976,21373,202327.25,19.25,48.04,#N/A
1106982,7/10/25 8:07:57,0.896,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.812,μmol/L,18.360,°C,1014.000,hPa,Humid,73,0,,0,20.971,21376,202324.47,19.25,48.04,#N/A
1106992,7/10/25 8:08:00,0.946,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.780,μmol/L,18.382,°C,1014.000,hPa,Humid,73,0,,0,20.966,21374,202309.68,19.25,48.04,#N/A
1107002,7/10/25 8:08:03,0.996,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.928,μmol/L,18.362,°C,1014.000,hPa,Humid,73,0,,0,20.964,21376,202312.32,19.25,48.04,#N/A
1107013,7/10/25 8:08:06,1.046,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.750,μmol/L,18.364,°C,1014.000,hPa,Humid,73,0,,0,20.973,21372,202313.99,19.25,48.04,#N/A
1107022,7/10/25 8:08:09,1.096,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.736,μmol/L,18.377,°C,1014.000,hPa,Humid,73,0,,0,20.970,21372,202309.38,19.25,48.04,#N/A
1107033,7/10/25 8:08:12,1.146,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.903,μmol/L,18.369,°C,1014.000,hPa,Humid,73,0,,0,20.963,21372,202308.88,19.25,48.04,#N/A
1107042,7/10/25 8:08:15,1.196,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.703,μmol/L,18.373,°C,1014.000,hPa,Humid,73,0,,0,20.973,21371,202307.52,19.25,48.04,#N/A
1107052,7/10/25 8:08:18,1.246,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.536,μmol/L,18.367,°C,1014.000,hPa,Humid,73,0,,0,20.984,21366,202296.52,19.25,48.04,#N/A
1107064,7/10/25 8:08:21,1.296,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.670,μmol/L,18.393,°C,1014.000,hPa,Humid,73,0,,0,20.969,21373,202301.20,19.25,48.04,#N/A
1107072,7/10/25 8:08:24,1.346,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.689,μmol/L,18.366,°C,1014.000,hPa,Humid,73,0,,0,20.976,21369,202308.28,19.25,48.04,#N/A
1107083,7/10/25 8:08:27,1.395,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.817,μmol/L,18.362,°C,1014.000,hPa,Humid,73,0,,0,20.970,21366,202300.86,19.25,48.04,#N/A
1107093,7/10/25 8:08:30,1.446,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.873,μmol/L,18.372,°C,1014.000,hPa,Humid,73,0,,0,20.964,21365,202291.47,19.25,48.04,#N/A
1107102,7/10/25 8:08:33,1.496,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.667,μmol/L,18.376,°C,1014.000,hPa,Humid,73,0,,0,20.974,21363,202275.51,19.25,48.04,#N/A
1107114,7/10/25 8:08:36,1.546,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.692,μmol/L,18.372,°C,1014.000,hPa,Humid,73,0,,0,20.974,21369,202284.07,19.25,48.04,#N/A
1107122,7/10/25 8:08:39,1.596,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.858,μmol/L,18.388,°C,1014.000,hPa,Humid,73,0,,0,20.960,21366,202281.93,19.25,48.04,#N/A
1107132,7/10/25 8:08:42,1.646,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.688,μmol/L,18.389,°C,1014.000,hPa,Humid,73,0,,0,20.969,21362,202285.09,19.25,48.04,#N/A
1107144,7/10/25 8:08:45,1.695,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.827,μmol/L,18.383,°C,1014.000,hPa,Humid,73,0,,0,20.963,21370,202271.31,19.25,48.04,#N/A
1107152,7/10/25 8:08:48,1.746,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.489,μmol/L,18.389,°C,1014.000,hPa,Humid,73,0,,0,20.980,21363,202274.10,19.25,48.04,#N/A
1107164,7/10/25 8:08:51,1.796,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.607,μmol/L,18.378,°C,1014.000,hPa,Humid,73,0,,0,20.977,21364,202270.83,19.25,48.04,#N/A
1107174,7/10/25 8:08:54,1.846,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.640,μmol/L,18.378,°C,1014.000,hPa,Humid,73,0,,0,20.975,21366,202263.88,19.25,48.04,#N/A
1107182,7/10/25 8:08:57,1.896,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.335,μmol/L,18.381,°C,1014.000,hPa,Humid,73,0,,0,20.991,21363,202250.38,19.25,48.04,#N/A
1107193,7/10/25 8:09:00,1.946,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.499,μmol/L,18.374,°C,1014.000,hPa,Humid,73,0,,0,20.984,21365,202257.69,19.25,48.04,#N/A
1107203,7/10/25 8:09:03,1.996,Sensors!A2:F2,'Oxygen Calibrations'!A2:T2,default,192.675,μmol/L,18.388,°C,1014.000,hPa,Humid,73,0,,0,20.970,21365,202253.35,19.25,48.04,#N/A
